"","Date","StockClose","StockChange","StockPrctChange","StockVolume","VIX","Event","SPY_Close","SPY_Volume"
"88",2024-06-25,450.95,3.28,0.0073,16747500,12.84,NA,544.83,38273300
"89",2024-06-24,447.67,-2.11,-0.0047,15913700,13.33,NA,542.74,45528600
"90",2024-06-21,449.78,4.08,0.0092,34486100,13.2,NA,544.51,64513800
"91",2024-06-20,445.7,-0.64,-0.0014,19877300,13.28,NA,547,70328200
"92",2024-06-18,446.34,-2.03,-0.0045,17112500,12.3,NA,548.49,41376400
"93",2024-06-17,448.37,5.8,0.0131,20790000,12.75,NA,547.1,55839400
"94",2024-06-14,442.57,0.99,0.0022,13581900,12.66,NA,542.78,40089800
"95",2024-06-13,441.58,0.52,0.0012,15960500,11.94,NA,542.45,44760900
"96",2024-06-12,441.06,8.38,0.0194,22366200,12.04,NA,541.36,63251300
"97",2024-06-11,432.68,4.81,0.0112,14551100,12.85,NA,536.95,36383400
"98",2024-06-10,427.87,4.02,0.0095,14003000,12.74,NA,535.66,35729200
"99",2024-06-07,423.85,-0.67,-0.0016,13621600,12.22,NA,534.01,43224500
"100",2024-06-06,424.52,0.51,0.0012,14861200,12.58,NA,534.66,30808500
"101",2024-06-05,424.01,7.94,0.0191,16988000,12.63,NA,534.67,47610300
"102",2024-06-04,416.07,2.55,0.0062,14348900,13.16,NA,528.39,34632600
"103",2024-06-03,413.52,-1.61,-0.0039,17484600,13.11,NA,527.8,46835700
"104",2024-05-31,415.13,0.46,0.0011,47995200,12.92,NA,527.37,90785700
"105",2024-05-30,414.67,-14.5,-0.0338,28424800,14.47,NA,522.61,46468500
"106",2024-05-29,429.17,-1.15,-0.0027,15517100,14.28,NA,526.1,45190300
"107",2024-05-28,430.32,0.16,4e-04,15718000,12.92,NA,529.81,36269600
"108",2024-05-24,430.16,3.16,0.0074,11855200,11.93,NA,529.44,41291000
"109",2024-05-23,427,-3.52,-0.0082,17211600,12.77,NA,525.96,57211100
"110",2024-05-22,430.52,1.48,0.0034,18073600,12.29,NA,529.83,48389900
"111",2024-05-21,429.04,3.7,0.0087,21453200,11.86,NA,531.36,33437000
"112",2024-05-20,425.34,5.13,0.0122,16272100,12.15,NA,530.06,37764200
"113",2024-05-17,420.21,-0.78,-0.0019,15352200,11.99,NA,529.45,59187500
"114",2024-05-16,420.99,-2.09,-0.0049,17530000,12.42,NA,528.69,50244800
"115",2024-05-15,423.08,6.52,0.0157,22239500,12.45,"Dividend",529.78,59504900
"116",2024-05-14,416.56,2.84,0.0069,15109300,13.42,NA,523.3,57535800
"117",2024-05-13,413.72,-1.02,-0.0025,15440200,13.6,NA,520.91,36716300
"118",2024-05-10,414.74,2.42,0.0059,13402200,12.55,NA,520.84,52233100
"119",2024-05-09,412.32,1.78,0.0043,14689700,12.69,NA,520.17,43643600
"120",2024-05-08,410.54,1.2,0.0029,11792300,13,NA,517.19,42047200
"121",2024-05-07,409.34,-4.2,-0.0102,20018200,13.23,NA,517.14,52561300
"122",2024-05-06,413.54,6.88,0.0169,16996600,13.49,NA,516.57,47264700
"123",2024-05-03,406.66,8.82,0.0222,17446700,13.49,NA,511.29,72756700
"124",2024-05-02,397.84,2.9,0.0073,17709300,14.68,NA,505.03,62550100
"125",2024-05-01,394.94,5.61,0.0144,23562400,15.39,NA,500.35,80242800
"126",2024-04-30,389.33,-12.92,-0.0321,28781300,15.65,NA,501.98,77483500
"127",2024-04-29,402.25,-4.07,-0.01,19582000,14.67,NA,510.06,46415400
"128",2024-04-26,406.32,7.28,0.0182,29694600,15.03,NA,508.26,64306100
"129",2024-04-25,399.04,-10.02,-0.0245,40586400,15.37,"Earnings",503.49,69122300
"130",2024-04-24,409.06,1.49,0.0037,15065300,15.97,NA,505.41,55928000
"131",2024-04-23,407.57,6.61,0.0165,15734500,15.69,NA,505.65,64633600
"132",2024-04-22,400.96,1.84,0.0046,20286800,16.94,NA,499.72,67961000
"133",2024-04-19,399.12,-5.15,-0.0127,30565700,18.71,NA,495.16,102212500
"134",2024-04-18,404.27,-7.57,-0.0184,21029900,18,NA,499.52,74548000
"135",2024-04-17,411.84,-2.74,-0.0066,15855400,18.21,NA,500.55,75910300
"136",2024-04-16,414.58,0.94,0.0023,16765600,18.4,NA,503.53,73484000
"137",2024-04-15,413.64,-8.26,-0.0196,20273500,19.23,NA,504.45,92101400
"138",2024-04-12,421.9,-6.03,-0.0141,19253700,17.31,NA,510.85,92561000
"139",2024-04-11,427.93,4.67,0.011,17966400,14.91,NA,518,70099000
"140",2024-04-10,423.26,-3.02,-0.0071,16216500,15.8,NA,514.12,82652800
"141",2024-04-09,426.28,1.69,0.004,12512200,14.98,NA,519.32,68124300
"142",2024-04-08,424.59,-0.93,-0.0022,14272300,15.19,NA,518.72,48401700
"143",2024-04-05,425.52,7.64,0.0183,16554700,16.03,NA,518.43,74546400
"144",2024-04-04,417.88,-2.57,-0.0061,19370800,16.35,NA,513.07,96858000
"145",2024-04-03,420.45,-0.99,-0.0023,16502200,14.33,NA,519.41,59155700
"146",2024-04-02,421.44,-3.13,-0.0074,17911900,14.61,NA,518.84,74230300
"147",2024-04-01,424.57,3.85,0.0092,16315900,13.65,NA,522.16,62477500
"148",2024-03-28,420.72,-0.71,-0.0017,21871100,13.01,NA,523.07,96294800
"149",2024-03-27,421.43,-0.22,-5e-04,16704900,12.78,NA,523.17,82999700
"150",2024-03-26,421.65,-1.21,-0.0029,16725600,13.24,NA,518.81,65463700
"151",2024-03-25,422.86,-5.88,-0.0137,18060400,13.19,NA,519.77,48512100
"152",2024-03-22,428.74,-0.63,-0.0015,17648400,13.06,NA,521.21,79070800
"153",2024-03-21,429.37,4.14,0.0097,21296200,12.92,NA,522.2,60256100
"154",2024-03-20,425.23,3.82,0.0091,17860000,13.04,NA,520.48,69594500
"155",2024-03-19,421.41,4.09,0.0098,19837900,13.82,NA,515.71,60755200
"156",2024-03-18,417.32,0.9,0.0022,20105900,14.33,NA,512.86,88893300
"157",2024-03-15,416.42,-8.8,-0.0207,45079900,14.41,NA,509.83,107646300
"158",2024-03-14,425.22,10.12,0.0244,34157300,14.4,NA,514.95,110171800
"159",2024-03-13,415.1,-0.18,-4e-04,17115900,13.75,NA,515.97,55104000
"160",2024-03-12,415.28,10.76,0.0266,22457000,13.84,NA,516.78,73114400
"161",2024-03-11,404.52,-1.7,-0.0042,16120700,15.22,NA,511.28,62557100
"162",2024-03-08,406.22,-2.92,-0.0071,18011319,14.74,NA,511.72,86551154
"163",2024-03-07,409.14,7.05,0.0175,18718400,14.44,NA,514.81,58652000
"164",2024-03-06,402.09,-0.56,-0.0014,22344100,14.5,NA,509.75,68382300
"165",2024-03-05,402.65,-12.27,-0.0296,26919100,14.46,NA,507.18,72855600
"166",2024-03-04,414.92,-0.58,-0.0014,17595900,13.49,NA,512.3,49799200
"167",2024-03-01,415.5,1.86,0.0045,17823400,13.11,NA,512.85,76844800
"168",2024-02-29,413.64,5.92,0.0145,31947200,13.4,NA,508.08,83924700
"169",2024-02-28,407.72,0.24,6e-04,13183100,13.84,NA,506.26,56506600
"170",2024-02-27,407.48,-0.06,-1e-04,14835800,13.43,NA,506.93,48854500
"171",2024-02-26,407.54,-2.8,-0.0068,16193500,13.74,NA,505.99,50386700
"172",2024-02-23,410.34,-1.31,-0.0032,16295800,13.75,NA,507.85,61321800
"173",2024-02-22,411.65,9.47,0.0235,27009800,14.54,NA,507.5,76402500
"174",2024-02-21,402.18,-0.61,-0.0015,18631000,15.34,NA,497.21,59603700
"175",2024-02-20,402.79,-1.27,-0.0031,24307900,15.42,NA,496.76,71736700
"176",2024-02-16,404.06,-2.5,-0.0061,22296400,14.24,NA,499.51,75532900
"177",2024-02-15,406.56,-2.93,-0.0072,21825500,14.01,NA,502.01,61682900
"178",2024-02-14,409.49,3.17,0.0078,20401100,14.38,"Dividend",498.57,68387800
"179",2024-02-13,406.32,-8.94,-0.0215,27824900,15.85,NA,494.08,113099200
"180",2024-02-12,415.26,-5.29,-0.0126,21202900,13.93,NA,500.98,56502200
"181",2024-02-09,420.55,6.44,0.0156,22032800,12.93,NA,501.2,63979300
"182",2024-02-08,414.11,0.06,1e-04,21225200,12.79,NA,498.32,52343600
"183",2024-02-07,414.05,8.56,0.0211,22340500,12.83,NA,498.1,70556500
"184",2024-02-06,405.49,-0.16,-4e-04,18382600,13.06,NA,493.98,55918600
"185",2024-02-05,405.65,-5.57,-0.0135,25352200,13.67,NA,492.55,75757100
"186",2024-02-02,411.22,7.44,0.0184,28256600,13.85,NA,494.35,99228100
"187",2024-02-01,403.78,6.2,0.0156,30657700,13.88,NA,489.2,91891600
"188",2024-01-31,397.58,-11.01,-0.0269,47871100,14.35,NA,482.88,126011000
"189",2024-01-30,408.59,-1.13,-0.0028,33477600,13.31,"Earnings",490.89,58618300
"190",2024-01-29,409.72,5.79,0.0143,24510200,13.6,NA,491.27,61322700
"191",2024-01-26,403.93,-0.94,-0.0023,17803200,13.26,NA,487.41,76641600
"192",2024-01-25,404.87,2.31,0.0057,21021100,13.45,NA,488.03,72524900
"193",2024-01-24,402.56,3.66,0.0092,24866900,13.14,NA,485.39,81765000
"194",2024-01-23,398.9,2.39,0.006,20525800,12.55,NA,484.86,49945200
"195",2024-01-22,396.51,-2.16,-0.0054,27016900,13.19,NA,483.45,75844900
"196",2024-01-19,398.67,4.8,0.0122,29331100,13.3,NA,482.43,110834400
"197",2024-01-18,393.87,4.4,0.0113,23392000,14.13,NA,476.49,91856200
"198",2024-01-17,389.47,-0.8,-0.002,22234100,14.79,NA,472.29,68843800
"199",2024-01-16,390.27,1.8,0.0046,27202200,13.84,NA,474.93,85014800
"200",2024-01-12,388.47,3.84,0.01,21661100,12.7,NA,476.68,58026400
"201",2024-01-11,384.63,1.86,0.0049,27850800,12.44,NA,476.35,77940700
"202",2024-01-10,382.77,6.98,0.0186,25514200,12.69,NA,476.56,67310600
"203",2024-01-09,375.79,1.1,0.0029,20829900,12.76,NA,473.88,65931400
"204",2024-01-08,374.69,6.94,0.0189,23133900,13.08,NA,474.6,74879000
"205",2024-01-05,367.75,-0.19,-5e-04,21004500,13.35,NA,467.92,86118900
"206",2024-01-04,367.94,-2.66,-0.0072,20901500,14.13,NA,467.28,84232100
"207",2024-01-03,370.6,-0.27,-7e-04,23083400,14.04,NA,468.79,103585800
"208",2024-01-02,370.87,-5.17,-0.0137,25258600,13.2,NA,472.65,123007700
"209",2023-12-29,376.04,0.76,0.002,18730800,12.45,NA,475.31,122283100
"210",2023-12-28,375.28,1.21,0.0032,14327000,12.47,NA,476.69,77158100
"211",2023-12-27,374.07,-0.59,-0.0016,14905400,12.43,NA,476.51,68000300
"212",2023-12-26,374.66,0.08,2e-04,12673000,12.99,NA,475.65,55386900
"213",2023-12-22,374.58,1.04,0.0028,17107400,13.03,NA,473.65,67160400
"214",2023-12-21,373.54,2.92,0.0079,17708000,13.65,NA,472.7,86667400
"215",2023-12-20,370.62,-2.64,-0.0071,26316600,13.67,NA,468.26,102920900
"216",2023-12-19,373.26,0.61,0.0016,20603600,12.53,NA,474.84,55761800
"217",2023-12-18,372.65,1.92,0.0052,21802800,12.56,NA,471.97,70375200
"218",2023-12-15,370.73,4.8,0.0131,78502300,12.28,NA,469.33,141553600
"219",2023-12-14,365.93,-8.44,-0.0225,43277400,12.48,NA,472.01,119026000
"220",2023-12-13,374.37,-0.01,0,30955500,12.19,NA,470.5,93277900
"221",2023-12-12,374.38,3.08,0.0083,24838200,12.07,NA,464.1,68327600
"222",2023-12-11,371.3,-2.93,-0.0078,27708700,12.63,NA,461.99,65002200
"223",2023-12-08,374.23,3.28,0.0088,20154300,12.35,NA,460.2,83194400
"224",2023-12-07,370.95,2.15,0.0058,23118800,13.06,NA,458.23,66995400
"225",2023-12-06,368.8,-3.72,-0.01,21182000,12.97,NA,454.76,69124600
"226",2023-12-05,372.52,3.38,0.0092,23065000,12.85,NA,456.6,69793400
"227",2023-12-04,369.14,-5.37,-0.0143,32063300,13.08,NA,456.69,72430800
"228",2023-12-01,374.51,-4.4,-0.0116,33040400,12.63,NA,459.1,89183400
"229",2023-11-30,378.91,0.06,2e-04,30554400,12.92,NA,456.4,79752700
"230",2023-11-29,378.85,-3.85,-0.0101,28963400,12.98,NA,454.61,63145900
"231",2023-11-28,382.7,4.09,0.0108,20453100,12.69,NA,454.93,62115000
"232",2023-11-27,378.61,1.18,0.0031,22179200,12.69,NA,454.48,50505900
"233",2023-11-24,377.43,-0.42,-0.0011,10176600,12.46,NA,455.3,29737300
"234",2023-11-22,377.85,4.78,0.0128,23361100,12.85,NA,455.02,59446500
"235",2023-11-21,373.07,-4.37,-0.0116,28423100,13.35,NA,453.27,49244600
"236",2023-11-20,377.44,7.59,0.0205,52528900,13.41,NA,454.26,70055600
"237",2023-11-17,369.85,-6.32,-0.0168,40325300,13.8,NA,450.79,83193900
"238",2023-11-16,376.17,6.5,0.0176,27182300,14.32,NA,450.23,66665700
"239",2023-11-15,369.67,-0.6,-0.0016,26860000,14.18,"Dividend",449.68,77327500
"240",2023-11-14,370.27,3.59,0.0098,27683800,14.16,NA,448.73,97176900
"241",2023-11-13,366.68,-2.99,-0.0081,19986500,14.76,NA,440.19,52236000
"242",2023-11-10,369.67,8.98,0.0249,28065100,14.17,NA,440.61,89558000
"243",2023-11-09,360.69,-2.51,-0.0069,24847300,15.29,NA,433.84,83174400
"244",2023-11-08,363.2,2.67,0.0074,26767800,14.45,NA,437.25,61746000
"245",2023-11-07,360.53,4,0.0112,25833900,14.81,NA,436.93,64256100
"246",2023-11-06,356.53,3.73,0.0106,23828300,14.89,NA,435.69,67831600
"247",2023-11-03,352.8,4.48,0.0129,23637600,14.91,NA,434.69,100167700
"248",2023-11-02,348.32,2.25,0.0065,24348000,15.66,NA,430.76,94938900
"249",2023-11-01,346.07,7.96,0.0235,28158800,16.87,NA,422.66,98068100
"250",2023-10-31,338.11,0.8,0.0024,20265200,18.14,NA,418.2,79665100
"251",2023-10-30,337.31,7.5,0.0227,22828000,19.75,NA,415.59,86562600
"252",2023-10-27,329.81,1.92,0.0059,29856500,21.27,NA,410.68,107367600
"253",2023-10-26,327.89,-12.78,-0.0375,37828500,20.68,NA,412.55,115156700
"254",2023-10-25,340.67,10.14,0.0307,55053800,20.19,NA,417.55,94223100
"255",2023-10-24,330.53,1.21,0.0037,31153500,18.97,"Earnings",423.63,78564200
"256",2023-10-23,329.32,2.65,0.0081,24374700,20.37,NA,420.46,92035100
"257",2023-10-20,326.67,-4.65,-0.014,25027700,21.71,NA,421.19,123919800
"258",2023-10-19,331.32,1.21,0.0037,25052000,21.4,NA,426.43,121322900
"259",2023-10-18,330.11,-1.95,-0.0059,23153600,19.22,NA,430.21,93559700
"260",2023-10-17,332.06,-0.58,-0.0017,18338500,17.88,NA,436.02,75324700
"261",2023-10-16,332.64,4.91,0.015,22158000,17.21,NA,436.04,75433100
"262",2023-10-13,327.73,-3.43,-0.0104,21085600,19.32,NA,431.5,95201100
"263",2023-10-12,331.16,-1.26,-0.0038,19313000,16.69,NA,433.66,81154200
"264",2023-10-11,332.42,4.03,0.0123,20063200,16.09,NA,436.32,62451700
"265",2023-10-10,328.39,-1.43,-0.0043,20557000,17.03,NA,434.54,78607200
"266",2023-10-09,329.82,2.56,0.0078,19891100,17.7,NA,432.29,80374300
"267",2023-10-06,327.26,7.9,0.0247,25673600,17.45,NA,429.54,113273300
"268",2023-10-05,319.36,0.405,0.0013,16965600,18.49,NA,424.5,70142700
"269",2023-10-04,318.955,5.565,0.0178,20720100,18.58,NA,424.66,87452900
"270",2023-10-03,313.39,-8.41,-0.0261,21033400,19.78,NA,421.59,103760600
"271",2023-10-02,321.8,6.05,0.0192,20570000,17.61,NA,427.31,83798600
"272",2023-09-29,315.75,2.11,0.0067,24147200,17.52,NA,427.48,115111300
"273",2023-09-28,313.64,0.85,0.0027,19683500,17.34,NA,428.52,92258300
"274",2023-09-27,312.79,0.65,0.0021,19410000,18.22,NA,426.05,104705800
"275",2023-09-26,312.14,-5.4,-0.017,26297500,18.94,NA,425.88,96168400
"276",2023-09-25,317.54,0.53,0.0017,17835900,16.9,NA,432.23,70874500
"277",2023-09-22,317.01,-2.52,-0.0079,21447800,17.2,NA,430.42,100829600
"278",2023-09-21,319.53,-1.24,-0.0039,35560300,17.54,NA,431.39,104095800
"279",2023-09-20,320.77,-7.88,-0.024,21436500,15.14,NA,438.64,82562600
"280",2023-09-19,328.65,-0.41,-0.0012,16514400,14.11,NA,442.71,66514600
"281",2023-09-18,329.06,-1.16,-0.0035,16834200,14,NA,443.63,55752200
"282",2023-09-15,330.22,-8.48,-0.025,37679700,13.79,NA,443.37,111848800
"283",2023-09-14,338.7,2.64,0.0079,20267000,12.82,NA,450.36,83430800
"284",2023-09-13,336.06,4.29,0.0129,16544400,13.48,NA,446.51,60199200
"285",2023-09-12,331.77,-6.17,-0.0183,17565400,14.23,NA,445.99,67565400
"286",2023-09-11,337.94,3.67,0.011,16583300,13.8,NA,448.45,60180100
"287",2023-09-08,334.27,4.36,0.0132,19548100,13.84,NA,445.52,62068400
"288",2023-09-07,329.91,-2.97,-0.0089,18380900,14.4,NA,444.85,70355400
"289",2023-09-06,332.88,-0.67,-0.002,17535700,14.45,NA,446.22,70758500
"290",2023-09-05,333.55,4.89,0.0149,18553800,14.01,NA,449.24,55166200
"291",2023-09-01,328.66,0.9,0.0027,14942000,13.09,NA,451.19,58944000
"292",2023-08-31,327.76,-1.03,-0.0031,26410900,13.57,NA,450.35,66084500
"293",2023-08-30,328.79,0.38,0.0012,15222100,13.88,NA,451.01,69053900
"294",2023-08-29,328.41,4.71,0.0146,19284500,14.45,NA,449.16,83081900
"295",2023-08-28,323.7,0.72,0.0022,14808400,15.08,NA,442.76,61595300
"296",2023-08-25,322.98,3.01,0.0094,21684100,15.68,NA,439.97,102325100
"297",2023-08-24,319.97,-7.03,-0.0215,23281400,17.2,NA,436.89,88517200
"298",2023-08-23,327,4.54,0.0141,21166300,15.98,NA,443.03,68441000
"299",2023-08-22,322.46,0.58,0.0018,16102000,16.97,NA,438.15,65062800
"300",2023-08-21,321.88,5.4,0.0171,24039900,17.13,NA,439.34,68718900
"301",2023-08-18,316.48,-0.4,-0.0013,24755000,17.3,NA,436.5,98851900
"302",2023-08-17,316.88,-3.52,-0.011,21257100,17.89,NA,436.29,95711300
"303",2023-08-16,320.4,-1.46,-0.0045,20698800,16.78,"Dividend",439.64,80107200
"304",2023-08-15,321.86,-2.18,-0.0067,16966200,16.46,NA,442.89,75707500
"305",2023-08-14,324.04,3.03,0.0094,18836100,14.82,NA,448.11,47867400
"306",2023-08-11,321.01,-1.92,-0.0059,24355400,14.84,NA,445.65,68690900
"307",2023-08-10,322.93,0.7,0.0022,20113700,15.85,NA,445.91,93005500
"308",2023-08-09,322.23,-3.82,-0.0117,22373200,15.96,NA,445.75,78789500
"309",2023-08-08,326.05,-4.06,-0.0123,22327500,15.99,NA,448.75,71361300
"310",2023-08-07,330.11,2.33,0.0071,17741500,15.77,NA,450.71,58357400
"311",2023-08-04,327.78,1.12,0.0034,23741400,17.1,NA,446.81,100128900
"312",2023-08-03,326.66,-0.84,-0.0026,18360300,15.92,NA,448.84,64419600
"313",2023-08-02,327.5,-8.84,-0.0263,27761200,16.09,NA,450.13,93933300
"314",2023-08-01,336.34,0.42,0.0013,18381200,13.93,NA,456.48,55502200
"315",2023-07-31,335.92,-2.45,-0.0072,25446000,13.63,NA,457.79,62040400
"316",2023-07-28,338.37,7.65,0.0231,28484800,13.33,NA,456.92,80011700
"317",2023-07-27,330.72,-7.05,-0.0209,39635200,14.41,NA,452.49,92194300
"318",2023-07-26,337.77,-13.21,-0.0376,58383700,13.19,NA,455.51,71052800
"319",2023-07-25,350.98,5.87,0.017,41637700,13.86,"Earnings",455.44,55191200
"320",2023-07-24,345.11,1.34,0.0039,26719200,13.91,NA,454.2,54023300
"321",2023-07-21,343.77,-3.1,-0.0089,69405300,13.6,NA,452.18,71275600
"322",2023-07-20,346.87,-8.21,-0.0231,33778300,13.99,NA,452.18,70591600
"323",2023-07-19,355.08,-4.41,-0.0123,39732900,13.76,NA,455.2,65891600
"324",2023-07-18,359.49,13.76,0.0398,64872700,13.3,NA,454.19,80744400
"325",2023-07-17,345.73,0.49,0.0014,20363900,13.48,NA,450.84,52680200
"326",2023-07-14,345.24,2.58,0.0075,28352700,13.34,NA,449.28,69815800
"327",2023-07-13,342.66,5.46,0.0162,20567100,13.61,NA,449.56,72425200
"328",2023-07-12,337.2,4.73,0.0142,29995200,13.54,NA,446.02,91924500
"329",2023-07-11,332.47,0.64,0.0019,26698200,14.84,NA,442.46,64463700
"330",2023-07-10,331.83,-5.39,-0.016,32791400,15.07,NA,439.66,62443500
"331",2023-07-07,337.22,-4.05,-0.0119,21214800,14.83,NA,438.55,86134100
"332",2023-07-06,341.27,3.12,0.0092,28195500,15.44,NA,439.66,80658300
"333",2023-07-05,338.15,0.16,5e-04,18172300,14.18,NA,443.13,58418400
"334",2023-07-03,337.99,-2.55,-0.0075,12508600,13.57,NA,443.79,32793300
"335",2023-06-30,340.54,5.49,0.0164,26832700,13.59,NA,443.28,104964000
"336",2023-06-29,335.05,-0.8,-0.0024,16997000,13.54,NA,438.11,67882300
"337",2023-06-28,335.85,1.28,0.0038,20259500,13.43,NA,436.39,75635900
"338",2023-06-27,334.57,5.97,0.0182,24354100,13.74,NA,436.17,72813700
"339",2023-06-26,328.6,-6.42,-0.0192,21520500,14.25,NA,431.44,72823500
"340",2023-06-23,335.02,-4.69,-0.0138,23146900,13.44,NA,433.21,92074500
"341",2023-06-22,339.71,6.15,0.0184,23556700,12.91,NA,436.51,70637100
"342",2023-06-21,333.56,-4.49,-0.0133,25117700,13.2,NA,434.94,76982200
"343",2023-06-20,338.05,-4.28,-0.0125,26375400,13.88,NA,437.18,76160300
"344",2023-06-16,342.33,-5.77,-0.0166,46551900,13.54,NA,439.46,114165800
"345",2023-06-15,348.1,10.76,0.0319,38899000,14.5,NA,442.6,110303100
"346",2023-06-14,337.34,3.05,0.0091,26003700,13.88,NA,437.18,100612000
"347",2023-06-13,334.29,2.44,0.0074,22951200,14.61,NA,436.66,95899700
"348",2023-06-12,331.85,5.06,0.0155,24306700,15.01,NA,433.8,76256700
"349",2023-06-09,326.79,1.53,0.0047,22528900,13.83,NA,429.9,85647200
"350",2023-06-08,325.26,1.88,0.0058,23277700,13.65,NA,429.13,61952800
"351",2023-06-07,323.38,-10.3,-0.0309,40717100,13.94,NA,426.55,85373200
"352",2023-06-06,333.68,-2.26,-0.0067,20396200,13.96,NA,428.03,64022100
"353",2023-06-05,335.94,0.54,0.0016,21307000,14.73,NA,427.1,65460100
"354",2023-06-02,335.4,2.82,0.0085,25873700,14.6,NA,427.92,91426100
"355",2023-06-01,332.58,4.19,0.0128,26773800,15.65,NA,421.82,88865000
"356",2023-05-31,328.39,-2.82,-0.0085,45950500,17.94,NA,417.85,110811700
"357",2023-05-30,331.21,-1.68,-0.005,29503000,17.46,NA,420.18,72215900
"358",2023-05-26,332.89,6.97,0.0214,36630600,17.95,NA,420.02,93829900
"359",2023-05-25,325.92,12.07,0.0385,43301700,19.14,NA,414.65,90961600
"360",2023-05-24,313.85,-1.41,-0.0045,23384800,20.03,NA,411.09,89213600
"361",2023-05-23,315.26,-5.92,-0.0184,30797100,18.53,NA,414.09,86383400
"362",2023-05-22,321.18,2.84,0.0089,24115600,17.21,NA,418.79,60745400
"363",2023-05-19,318.34,-0.18,-6e-04,27546700,16.81,NA,418.62,103793300
"364",2023-05-18,318.52,4.52,0.0144,27275900,16.05,NA,419.23,97177200
"365",2023-05-17,314,2.26,0.0072,24315000,16.87,"Dividend",415.23,87286900
"366",2023-05-16,311.74,2.28,0.0074,26730300,17.99,NA,410.25,57705400
"367",2023-05-15,309.46,0.49,0.0016,16336500,17.12,NA,413.01,54289300
"368",2023-05-12,308.97,-1.14,-0.0037,19774600,17.03,NA,411.59,70481500
"369",2023-05-11,310.11,-2.2,-0.007,31680100,16.93,NA,412.13,70157000
"370",2023-05-10,312.31,5.31,0.0173,30078000,16.94,NA,412.85,96142900
"371",2023-05-09,307,-1.65,-0.0053,21340800,17.71,NA,410.93,49220100
"372",2023-05-08,308.65,-2,-0.0064,21318600,16.98,NA,412.74,50046700
"373",2023-05-05,310.65,5.24,0.0172,28197000,17.19,NA,412.63,87891700
"374",2023-05-04,305.41,1.01,0.0033,22519900,20.09,NA,405.13,94901800
"375",2023-05-03,304.4,-1.01,-0.0033,22360700,18.34,NA,408.02,91531700
"376",2023-05-02,305.41,-0.15,-5e-04,26404400,17.78,NA,410.84,103998400
"377",2023-05-01,305.56,-1.7,-0.0055,21294100,16.08,NA,415.51,62122200
"378",2023-04-28,307.26,2.43,0.008,36469600,15.78,NA,415.93,89433100
"379",2023-04-27,304.83,9.46,0.032,46462600,17.03,NA,412.41,92968300
"380",2023-04-26,295.37,19.95,0.0724,64599100,18.84,NA,404.36,80447000
"381",2023-04-25,275.42,-6.35,-0.0225,45772200,18.76,"Earnings",406.08,97766700
"382",2023-04-24,281.77,-3.99,-0.014,26611000,16.89,NA,412.63,64332000
"383",2023-04-21,285.76,-0.35,-0.0012,21676300,16.77,NA,412.2,73457400
"384",2023-04-20,286.11,-2.34,-0.0081,23244300,17.17,NA,411.88,75840300
"385",2023-04-19,288.45,0.08,3e-04,17150200,16.46,NA,414.14,55227300
"386",2023-04-18,288.37,-0.43,-0.0015,20161800,16.83,NA,414.21,63559900
"387",2023-04-17,288.8,2.66,0.0093,23836200,16.95,NA,413.94,66436400
"388",2023-04-14,286.14,-3.7,-0.0128,20987900,17.07,NA,412.46,78161500
"389",2023-04-13,289.84,6.35,0.0224,24222600,17.8,NA,413.47,85814700
"390",2023-04-12,283.49,0.66,0.0023,27403400,19.09,NA,408.05,86420300
"391",2023-04-11,282.83,-6.56,-0.0227,27276500,19.1,NA,409.72,59297900
"392",2023-04-10,289.39,-2.21,-0.0076,23102900,18.97,NA,409.61,63681000
"393",2023-04-06,291.6,7.26,0.0255,29770300,18.4,NA,409.19,63743300
"394",2023-04-05,284.34,-2.84,-0.0099,22064700,19.08,NA,407.6,65200200
"395",2023-04-04,287.18,-0.05,-2e-04,25824300,19,NA,408.67,66601500
"396",2023-04-03,287.23,-1.07,-0.0037,24883300,18.55,NA,410.95,67391100
"397",2023-03-31,288.3,4.25,0.015,32765900,18.7,NA,409.39,112062600
"398",2023-03-30,284.05,3.54,0.0126,25053400,19.02,NA,403.7,69840000
"399",2023-03-29,280.51,5.28,0.0192,25087000,19.12,NA,401.35,77497800
"400",2023-03-28,275.23,-1.15,-0.0042,21878600,19.97,NA,395.6,62871600
"401",2023-03-27,276.38,-4.19,-0.0149,26840200,20.6,NA,396.49,74010400
"402",2023-03-24,280.57,2.91,0.0105,28199900,21.74,NA,395.75,107770100
"403",2023-03-23,277.66,5.37,0.0197,36610800,22.61,NA,393.17,119351300
"404",2023-03-22,272.29,-1.49,-0.0054,34873300,22.26,NA,392.11,111746500
"405",2023-03-21,273.78,1.55,0.0057,34558700,21.38,NA,398.91,91524200
"406",2023-03-20,272.23,-7.2,-0.0258,43466600,24.15,NA,393.74,93055700
"407",2023-03-17,279.43,3.23,0.0117,69527300,25.51,NA,389.99,140553400
"408",2023-03-16,276.2,10.76,0.0405,54832100,22.99,NA,396.11,143753900
"409",2023-03-15,265.44,4.65,0.0178,46028000,26.14,NA,389.28,172996900
"410",2023-03-14,260.79,6.87,0.0271,33620200,23.73,NA,391.73,149752300
"411",2023-03-13,253.92,5.33,0.0214,33339700,26.52,NA,385.36,157789900
"412",2023-03-10,248.59,-3.73,-0.0148,28379603,24.8,NA,385.91,189418908
