Time,Open,High,Low,Last,Change,%Chg,Volume
3/13/2002,116.63,116.75,115.64,116.04,-1.13,-0.96%,17176600
3/12/2002,116.1,117.25,115.94,117.17,-0.07,-0.06%,17343700
3/11/2002,116.89,117.9,116.43,117.24,0.25,0.21%,15626800
3/8/2002,117.38,117.91,116.48,116.99,0.49,0.42%,19933600
3/7/2002,117.36,117.5,115.57,116.5,-0.25,-0.21%,19538000
3/6/2002,115.1,117.15,115.08,116.75,1.48,1.28%,20169700
3/5/2002,115.33,116.4,114.97,115.27,-0.48,-0.41%,20767500
3/4/2002,114.14,115.99,113.65,115.75,2.01,1.77%,27134000
3/1/2002,111.72,113.85,111.51,113.74,2.59,2.33%,26186500
2/28/2002,111.83,112.75,111.03,111.15,-0.5,-0.45%,23755500
2/27/2002,111.96,112.86,110.65,111.65,0.43,0.39%,28619300
2/26/2002,111.6,112.04,110.57,111.22,-0.23,-0.21%,22362900
2/25/2002,109.75,111.81,109.7,111.45,1.81,1.65%,17459600
2/22/2002,108.35,109.94,107.87,109.64,1.34,1.24%,26572900
2/21/2002,109.93,110.63,108.26,108.3,-2.29,-2.07%,26292800
2/20/2002,109.05,110.59,107.82,110.59,1.83,1.68%,29247100
2/19/2002,110.15,110.29,108.61,108.76,-2.13,-1.92%,15988100
2/15/2002,112.15,112.24,110.71,110.89,-1.17,-1.04%,18394600
2/14/2002,112.51,112.97,111.59,112.06,-0.21,-0.19%,20458200
2/13/2002,111.48,112.54,111.35,112.27,1.18,1.06%,16791900
2/12/2002,110.96,111.71,110.03,111.09,-0.35,-0.31%,13942500
2/11/2002,110.05,111.64,109.82,111.44,1.35,1.23%,18792400
2/8/2002,108.63,110.75,108.3,110.09,2.07,1.92%,19278100
2/7/2002,108.72,109.86,108,108.02,-0.68,-0.63%,23450200
2/6/2002,109.65,109.74,108.06,108.7,-0.47,-0.43%,29670400
2/5/2002,109.4,110.5,108.53,109.17,-0.68,-0.62%,33614000
2/4/2002,112.23,112.23,109.45,109.85,-2.8,-2.49%,24247500
2/1/2002,113.09,113.3,112.17,112.65,-0.53,-0.47%,15838500
1/31/2002,112.15,113.3,111.62,113.18,1.31,1.17%,19910100
1/30/2002,110.39,113.39,108.4,111.87,1.59,1.44%,34712000
1/29/2002,113.85,114.13,110.05,110.28,-3.58,-3.14%,27736100
1/28/2002,113.9,114.19,112.92,113.86,0.31,0.27%,10589400
1/25/2002,113.12,114.18,113.04,113.55,-0.03,-0.03%,12810600
1/24/2002,113.64,114.25,113.32,113.58,0.35,0.31%,12163100
1/23/2002,112.63,113.55,112.02,113.23,0.86,0.77%,12439100
1/22/2002,113.75,113.93,112.02,112.37,-0.78,-0.69%,11691000
1/18/2002,113,113.85,112.67,113.15,-0.52,-0.46%,17028200
1/17/2002,113.76,114.24,113.4,113.67,0.85,0.75%,17707900
1/16/2002,114.3,114.4,112.69,112.82,-2.33,-2.02%,17077200
1/15/2002,114.55,115.39,113.9,115.15,0.93,0.81%,20221400
1/14/2002,114.65,114.84,113.96,114.22,-0.72,-0.63%,12304300
1/11/2002,116.21,116.28,114.7,114.94,-1.14,-0.98%,13708500
1/10/2002,115.7,116.35,115.3,116.08,0.51,0.44%,12823400
1/9/2002,116.68,117.78,115.34,115.57,-0.95,-0.82%,16616900
1/8/2002,116.8,117.06,115.97,116.52,-0.27,-0.23%,12687200
1/7/2002,117.7,117.99,116.56,116.79,-0.83,-0.71%,13190200
1/4/2002,117.17,117.98,116.55,117.62,0.78,0.67%,20140700
1/3/2002,115.65,116.95,115.54,116.84,1.31,1.13%,15743100
1/2/2002,115.11,115.75,113.81,115.53,1.23,1.08%,18652200
12/31/2001,116.15,116.39,114.23,114.3,-1.7,-1.47%,14620200
12/28/2001,116.29,116.75,115.92,116,-0.06,-0.05%,10593800
12/27/2001,115.3,116.08,115.26,116.06,0.7,0.61%,9407300
12/26/2001,114.65,116.21,114.65,115.36,0.63,0.55%,10307900
12/24/2001,114.83,115.04,114.61,114.73,-0.22,-0.19%,5728800
12/21/2001,115.03,115.07,114.2,114.95,0.3,0.26%,14042700
12/20/2001,115.5,115.8,114.55,114.65,-1.14,-0.98%,14867900
12/19/2001,114.09,115.92,114,115.79,0.81,0.70%,20147400
12/18/2001,114.63,115.15,114.34,114.98,0.68,0.59%,13664000
12/17/2001,112.99,114.36,112.9,114.3,1.17,1.03%,13947300
12/14/2001,112.33,113.49,112,113.13,1.07,0.95%,16723100
12/13/2001,113.45,113.7,112.04,112.06,-2.22,-1.94%,19037900
12/12/2001,114.55,114.78,113.11,114.28,0.13,0.11%,16172400
12/11/2001,114.9,115.72,113.9,114.15,-0.23,-0.20%,20833500
12/10/2001,115.65,116.39,114.35,114.38,-2.18,-1.87%,13862800
12/7/2001,116.9,117.09,115.7,116.56,-0.78,-0.66%,18908000
12/6/2001,117.35,117.94,116.93,117.34,-0.06,-0.05%,17972900
12/5/2001,115.61,118,115.56,117.4,2.11,1.83%,25203900
12/4/2001,113.92,115.3,113.35,115.29,1.92,1.69%,17245800
12/3/2001,113.65,114.08,113.01,113.37,-0.68,-0.60%,15400300
11/30/2001,114.4,114.91,114.02,114.05,-0.82,-0.71%,13680400
11/29/2001,113.66,114.92,113,114.87,1.53,1.35%,17267900
11/28/2001,114.74,115.17,113.25,113.34,-2.09,-1.81%,20247200
11/27/2001,115.62,116.9,114.09,115.43,-0.5,-0.43%,19266400
11/26/2001,115.75,116.34,115.07,115.93,0.25,0.22%,13729700
11/23/2001,114.04,115.75,114,115.68,1.64,1.44%,6716900
11/21/2001,114.5,114.67,113.51,114.04,-0.76,-0.66%,11471100
11/20/2001,115.37,115.8,114.64,114.8,-0.97,-0.84%,16223000
11/19/2001,114.92,115.85,114.45,115.77,1.41,1.23%,13683800
11/16/2001,115.08,115.1,113.4,114.36,-0.51,-0.44%,18135900
11/15/2001,114.37,115.18,113.93,114.87,0.21,0.18%,19472500
11/14/2001,115.17,115.4,113.71,114.66,0.11,0.10%,17595500
11/13/2001,113.44,114.55,113.18,114.55,2.52,2.25%,15347100
11/12/2001,111,112.65,110,112.03,-0.69,-0.61%,26096500
11/9/2001,112.25,112.96,111.44,112.72,0.12,0.11%,15897500
11/8/2001,112.87,114.08,111.9,112.6,0.35,0.31%,22749200
11/7/2001,111.8,113.12,111.64,112.25,-0.15,-0.13%,19717800
11/6/2001,110.35,112.48,109.85,112.4,1.72,1.55%,23248100
11/5/2001,110.12,111.09,109.95,110.68,1.43,1.31%,16100900
11/2/2001,108.44,109.38,107.87,109.25,0.74,0.68%,17577900
11/1/2001,106.6,109.01,105.7,108.51,2.71,2.56%,29807300
10/31/2001,106.9,107.86,105.8,105.8,-0.36,-0.34%,28132000
10/30/2001,107.35,107.7,105.56,106.16,-1.29,-1.20%,26203400
10/29/2001,110.16,110.55,107.45,107.45,-2.87,-2.60%,18743900
10/26/2001,109.95,111.79,109.67,110.32,-0.25,-0.23%,18623700
10/25/2001,107.45,110.6,106.74,110.57,1.95,1.80%,27504000
10/24/2001,108.98,109.45,108.22,108.62,-0.29,-0.27%,16065400
10/23/2001,109.96,110.28,108.38,108.91,-0.56,-0.51%,22064500
10/22/2001,107.3,109.57,107.21,109.47,2.12,1.97%,17571200
10/19/2001,107,107.91,106.01,107.35,-0.07,-0.07%,21916200
10/18/2001,107.82,108.16,106.75,107.42,-0.23,-0.21%,16521100
10/17/2001,111.07,111.15,107.65,107.65,-2.34,-2.13%,28601700
10/16/2001,109.8,110.62,108.95,109.99,0.69,0.63%,15885900
10/15/2001,108.63,109.45,108.06,109.3,-0.2,-0.18%,16875000
10/12/2001,109.15,109.89,107.3,109.5,-0.5,-0.45%,31363500
10/11/2001,108.95,110.3,108.95,110,1.68,1.55%,23011500
10/10/2001,105.8,108.55,105.52,108.32,2.36,2.23%,19992400
10/9/2001,106.61,106.75,105.6,105.96,-0.57,-0.54%,15976300
10/8/2001,106.28,107.3,105.87,106.53,-0.7,-0.65%,12971200
10/5/2001,107.25,107.62,105.52,107.23,-0.21,-0.20%,29830200
10/4/2001,108.29,108.97,106.6,107.44,0.09,0.08%,32676200
10/3/2001,104.6,107.88,104.35,107.35,1.77,1.68%,32070900
10/2/2001,104,105.58,103.07,105.58,1.31,1.26%,19833600
10/1/2001,103.9,104.32,102.42,104.27,-0.17,-0.16%,20457800
9/28/2001,102.98,104.6,102.5,104.44,2.17,2.12%,21787700
9/27/2001,101.25,102.29,100,102.27,0.88,0.87%,20536800
9/26/2001,102.35,102.4,100.43,101.39,-0.36,-0.35%,18587700
9/25/2001,100.75,102,99.9,101.75,1.05,1.04%,25462800
9/24/2001,99.72,101.16,99.06,100.7,3.42,3.52%,25549900
9/21/2001,94.05,99.7,93.8,97.28,-1.43,-1.45%,49783500
9/20/2001,100.4,101.85,98.56,98.71,-3.24,-3.18%,36212800
9/19/2001,104.1,104.5,98.56,101.95,-2.1,-2.02%,42772100
9/18/2001,104.33,105.3,103.36,104.05,-0.25,-0.24%,22029200
9/17/2001,101,106.4,100,104.3,-5.75,-5.22%,32388700
9/10/2001,107.7,111.07,107.55,110.05,1.33,1.22%,23409000
9/7/2001,110.02,110.05,108.63,108.72,-2.05,-1.85%,33133900
9/6/2001,112.65,113.3,110.77,110.77,-2.93,-2.58%,21655500
9/5/2001,113.7,114.19,111.95,113.7,0.28,0.25%,21477700
9/4/2001,113.85,116.79,113.37,113.42,-0.73,-0.64%,24476400
8/31/2001,113.4,114.77,113.13,114.15,0.83,0.73%,15985700
8/30/2001,114.85,115.91,112.01,113.32,-2.22,-1.92%,17693300
8/29/2001,117.13,117.18,115.17,115.54,-1.04,-0.89%,16181800
8/28/2001,118.28,118.49,116.58,116.58,-1.73,-1.46%,12046600
8/27/2001,118.97,119.2,118.26,118.31,-0.71,-0.60%,7428100
8/24/2001,117.21,119.13,116.74,119.02,2.42,2.08%,11688900
8/23/2001,116.96,117.52,116.49,116.6,-0.42,-0.36%,8750300
8/22/2001,116.75,117.43,115.78,117.02,1.2,1.04%,11752900
8/21/2001,117.8,118.54,115.8,115.82,-2.01,-1.71%,14481500
8/20/2001,116.8,117.9,116.55,117.83,1.08,0.93%,10417400
8/17/2001,117.65,117.87,116.01,116.75,-1.9,-1.60%,11604600
8/16/2001,117.8,118.75,117,118.65,0.41,0.35%,10735800
8/15/2001,119.23,119.61,118.08,118.24,-1.03,-0.86%,8520600
8/14/2001,120.14,120.35,118.8,119.27,-0.05,-0.04%,13178100
8/13/2001,119.6,119.85,118.81,119.32,0.03,0.03%,7435400
8/10/2001,118.8,119.84,117.34,119.29,0.41,0.34%,11173300
8/9/2001,118.7,118.97,117.86,118.88,0.35,0.30%,14118500
8/8/2001,120.12,121.16,118.43,118.53,-2.24,-1.85%,15183800
8/7/2001,120.27,121.53,119.91,120.77,0.47,0.39%,8865100
8/6/2001,121.35,121.51,120.1,120.3,-1.64,-1.34%,8550400
8/3/2001,122.36,122.37,120.2,121.94,-0.67,-0.55%,10817900
8/2/2001,123.23,123.35,121.46,122.61,0.5,0.41%,11070200
8/1/2001,121.97,122.7,120.9,122.11,0.76,0.63%,11941800
7/31/2001,122.34,122.68,120.18,121.35,0.5,0.41%,11918600
7/30/2001,121.19,121.35,120.3,120.85,0.04,0.03%,8547700
7/27/2001,120.83,121.6,119.91,120.81,0.46,0.38%,8481800
7/26/2001,119.06,120.85,118.56,120.35,1.25,1.05%,12930100
7/25/2001,117.92,119.48,117.46,119.1,1.3,1.10%,12090900
7/24/2001,119,119.2,116.75,117.8,-1.15,-0.97%,12271000
7/23/2001,121.8,121.88,118.95,118.95,-2.39,-1.97%,8067200
7/20/2001,121.15,121.94,120.92,121.34,-0.73,-0.60%,6705800
7/19/2001,122.18,122.98,120.76,122.07,1.06,0.88%,10083000
7/18/2001,120.56,121.64,120.06,121.01,-0.83,-0.68%,7710300
7/17/2001,120.2,121.95,119.83,121.84,1.13,0.94%,7470300
7/16/2001,121.77,122.28,120.29,120.71,-1.53,-1.25%,6915300
7/13/2001,120.84,122.32,120.62,122.24,1.05,0.87%,10433800
7/12/2001,119.5,121.47,119.31,121.19,2.81,2.37%,12004800
7/11/2001,118.1,119.04,117.09,118.38,0.12,0.10%,15374000
7/10/2001,120.29,120.68,118.21,118.26,-1.44,-1.20%,8628300
7/9/2001,119.49,120.54,119.2,119.7,0.65,0.55%,8340500
7/6/2001,121.31,121.58,119.05,119.05,-2.63,-2.16%,11666200
7/5/2001,123.07,123.65,121.66,121.68,-2.42,-1.95%,5520900
7/3/2001,123.98,124.1,123.05,124.1,-0.03,-0.02%,3303100
7/2/2001,122.8,124.32,122.62,124.13,1.53,1.25%,8522400
6/29/2001,122.8,124.01,122.26,122.6,0.45,0.37%,9824200
6/28/2001,122,123.94,121.93,122.15,0.67,0.55%,10271000
6/27/2001,121.6,122.24,120.91,121.48,-0.07,-0.06%,10105100
6/26/2001,120.9,122.9,120.03,121.55,-0.17,-0.14%,8006900
6/25/2001,123.28,123.44,121.5,121.72,-1.13,-0.92%,8406800
6/22/2001,123.49,123.59,122.16,122.85,-0.97,-0.78%,12212000
6/21/2001,122.22,124.31,122.15,123.82,1.39,1.14%,12259100
6/20/2001,121.19,122.86,121.1,122.43,0.64,0.53%,8787200
6/19/2001,122.38,122.89,120.89,121.79,0.53,0.44%,7732300
6/18/2001,121.65,122.44,120.91,121.26,-0.59,-0.48%,11376600
6/15/2001,120.91,122.4,120.4,121.85,-0.15,-0.12%,16821300
6/14/2001,124.18,125.17,121.75,122,-2.8,-2.24%,12603300
6/13/2001,126.17,126.58,124.65,124.8,-1.08,-0.86%,7629600
6/12/2001,124.86,126.88,124.04,125.88,-0.22,-0.17%,9369200
6/11/2001,126.71,127.75,125.41,126.1,-0.9,-0.71%,7012200
6/8/2001,127.7,127.87,126.14,127,-1.19,-0.93%,8170600
6/7/2001,127.05,128.35,127,128.19,0.46,0.36%,7358900
6/6/2001,128.83,128.83,127.36,127.73,-1.07,-0.83%,12067600
6/5/2001,127.49,129.23,127.27,128.8,1.46,1.15%,9115900
6/4/2001,126.8,127.43,125.89,127.34,0.61,0.48%,5634700
6/1/2001,126.2,127.1,125.12,126.73,0.78,0.62%,8848300
5/31/2001,125.43,126.76,125.26,125.95,0.65,0.52%,9875200
5/30/2001,126.59,127.53,125,125.3,-1.78,-1.40%,10041800
5/29/2001,128.22,128.35,126.9,127.08,-1.02,-0.80%,9012300
5/25/2001,129.65,129.7,127.9,128.1,-1.53,-1.18%,7425000
5/24/2001,129.47,130,128.55,129.63,0.38,0.29%,7906300
5/23/2001,131.05,131.05,129.25,129.25,-2.23,-1.70%,12331000
5/22/2001,131.83,132.09,131.07,131.48,-0.17,-0.13%,8343200
5/21/2001,129.84,131.84,129.15,131.65,1.91,1.47%,11532100
5/18/2001,129.09,129.74,128.1,129.74,0.59,0.46%,6683300
5/17/2001,129,130.08,128.56,129.15,0.2,0.16%,11828900
5/16/2001,124.84,129.2,124.62,128.95,2.97,2.36%,14916200
5/15/2001,125.55,126.5,124.85,125.98,0.58,0.46%,9782500
5/14/2001,124.9,125.44,124.46,125.4,0.25,0.20%,7914000
5/11/2001,126,126.49,124.4,125.15,-0.87,-0.69%,7739400
5/10/2001,127.26,127.5,125.77,126.02,0.37,0.29%,6872400
5/9/2001,125.25,126.6,125.06,125.65,-0.53,-0.42%,9507400
5/8/2001,126.86,127.1,125.56,126.18,-0.06,-0.05%,6952900
5/7/2001,126.95,127.47,125.53,126.24,-1.1,-0.86%,7185200
5/4/2001,123.65,127.35,123.44,127.34,2.13,1.70%,12145300
5/3/2001,126.13,126.15,124.22,125.21,-1.61,-1.27%,9926200
5/2/2001,127.41,127.69,126,126.82,-0.23,-0.18%,9572900
5/1/2001,125.07,127.15,124.6,127.05,2.14,1.71%,10578300
4/30/2001,126.45,127.66,124.67,124.91,-0.87,-0.69%,10766900
4/27/2001,124.92,125.84,124.2,125.78,2.06,1.67%,8048900
4/26/2001,123.73,125.22,123.5,123.72,0.55,0.45%,10590700
4/25/2001,121.42,123.67,120.95,123.17,1.59,1.31%,8249000
4/24/2001,122.52,123.7,121.1,121.58,-0.66,-0.54%,10046800
4/23/2001,123.65,123.89,121.91,122.24,-2.26,-1.82%,8451800
4/20/2001,124.9,125.4,123.66,124.5,-1.15,-0.92%,7626700
4/19/2001,124.25,125.84,123.58,125.65,1.65,1.33%,13810800
4/18/2001,121.06,126,120.69,124,4.74,3.97%,32495000
4/17/2001,117.31,119.66,117.02,119.26,1.66,1.41%,10927400
4/16/2001,118.29,118.89,116.91,117.6,-1.25,-1.05%,7351000
4/12/2001,116.3,118.94,115.96,118.85,2.12,1.82%,9233200
4/11/2001,118.78,118.99,116.14,116.73,0.08,0.07%,12735100
4/10/2001,115.45,117.75,115.17,116.65,2.09,1.82%,17877100
4/9/2001,114,115.48,112.78,114.56,1.26,1.11%,9036900
4/6/2001,113.99,114.4,112.06,113.3,-1.75,-1.52%,14937800
4/5/2001,113.3,115.49,112.5,115.05,4.2,3.79%,21528500
4/4/2001,110.57,112.1,109.3,110.85,0.46,0.42%,14887300
4/3/2001,113.98,114.15,110.06,110.39,-3.81,-3.34%,12838000
4/2/2001,116.3,117.38,113.8,114.2,-2.49,-2.13%,10561000
3/30/2001,115.55,116.69,114.5,116.69,1.21,1.05%,9183600
3/29/2001,114.7,116.5,112.14,115.48,0.44,0.38%,12061600
3/28/2001,116.9,117.5,114.9,115.04,-3.27,-2.76%,10953300
3/27/2001,115.62,118.65,115.25,118.31,2.37,2.04%,12882000
3/26/2001,115.7,116.27,114.77,115.94,1.46,1.28%,9944800
3/23/2001,113.25,114.66,111.5,114.48,3.36,3.02%,12861700
3/22/2001,112.02,112.6,108.04,111.12,-1.14,-1.02%,28626600
3/21/2001,114.18,115.26,111.9,112.26,-1.94,-1.70%,19004700
3/20/2001,117.9,118.46,114.11,114.2,-3.15,-2.68%,15086900
3/19/2001,115.76,117.69,114.82,117.35,2.34,2.03%,10067800
3/16/2001,117.13,118.5,114.46,115.01,-2.67,-2.27%,58515700
3/15/2001,118.45,118.86,117.36,117.68,0.03,0.03%,10370300
3/14/2001,117.05,119.29,115.75,117.65,-2.37,-1.97%,19883400
3/13/2001,119.4,120.44,117.53,120.02,1.94,1.64%,12888000
3/12/2001,122.34,122.5,117.75,118.08,-5.28,-4.28%,13973100
3/9/2001,126.1,126.1,123.11,123.36,-3.76,-2.96%,10020300
3/8/2001,126.6,127.24,126.14,127.12,0.14,0.11%,6055000
3/7/2001,126.9,127.04,125.76,126.98,0.9,0.71%,6371700
3/6/2001,126.35,127.75,125.49,126.08,1.34,1.07%,6917000
3/5/2001,124.15,124.78,123.81,124.74,1.13,0.91%,5293200
3/2/2001,122.5,125.65,122.3,123.61,-0.99,-0.79%,12564300
3/1/2001,124.05,124.6,121.75,124.6,0.65,0.52%,14672000
2/28/2001,126.75,126.84,123.27,123.95,-2.49,-1.97%,14831100
2/27/2001,126.8,127.84,125.51,126.44,-1.18,-0.92%,11415200
2/26/2001,125.8,127.62,124.5,127.62,2.66,2.13%,11503700
2/23/2001,125.08,125.54,121.8,124.96,-0.85,-0.68%,20173000
2/22/2001,126.35,126.54,123.02,125.81,0.19,0.15%,21281600
2/21/2001,127.9,128.84,125.5,125.62,-2.77,-2.16%,10910800
2/20/2001,131.04,131.14,128.1,128.39,-2.01,-1.54%,5760000
2/16/2001,131,131.29,129.3,130.4,-2.94,-2.20%,6434900
2/15/2001,132.84,133.52,131.99,133.34,1.28,0.97%,5929800
2/14/2001,132.6,132.65,130.66,132.06,-0.2,-0.15%,8400100
2/13/2001,133.7,134.17,132,132.26,-1.09,-0.82%,6587600
2/12/2001,131.7,133.5,131.7,133.35,1.51,1.15%,5804400
2/9/2001,133.35,133.35,131.26,131.84,-1.28,-0.96%,9913000
2/8/2001,134.8,135.4,133.1,133.12,-1.57,-1.17%,5943300
2/7/2001,134.72,135.42,133.68,134.69,-0.7,-0.52%,5748700
2/6/2001,135.3,136.7,135.22,135.39,-0.4,-0.29%,7106700
2/5/2001,134.8,135.94,134.75,135.79,0.99,0.73%,4352900
2/2/2001,137.4,137.99,134.75,134.8,-3.13,-2.27%,8276700
2/1/2001,137.1,137.95,136.25,137.93,0.91,0.66%,8239600
1/31/2001,137.4,138.7,136.6,137.02,-0.78,-0.57%,9706900
1/30/2001,136.3,137.92,135.79,137.8,1.2,0.88%,7069100
1/29/2001,135.5,136.9,135.37,136.6,0.72,0.53%,6705900
1/26/2001,135.16,136.13,134.44,135.88,-0.15,-0.11%,7136800
1/25/2001,136.25,137.25,135.66,136.03,-0.35,-0.26%,10818300
1/24/2001,136.25,137.31,135.84,136.38,0.41,0.30%,6199900
1/23/2001,134.47,136.66,134.16,135.97,1.06,0.79%,8463100
1/22/2001,134.25,135.78,133.56,134.91,0.88,0.66%,7050900
1/19/2001,136.19,136.19,133.88,134.03,-0.75,-0.56%,7782500
1/18/2001,133.44,135.69,132.94,134.78,1.34,1.00%,8107000
1/17/2001,134.84,135.03,132.63,133.44,0.6,0.45%,7851400
1/16/2001,132,133.19,131.5,132.84,0.84,0.64%,8542200
1/12/2001,132.69,133.72,131.28,132,-0.25,-0.19%,7244000
1/11/2001,131.09,133.47,131.09,132.25,0.12,0.09%,7245300
1/10/2001,129,132.13,128.81,132.13,2.29,1.76%,8743900
1/9/2001,131.03,131.5,129.41,129.84,-0.35,-0.27%,5702400
1/8/2001,129.88,130.19,127.63,130.19,1,0.77%,6625300
1/5/2001,133.47,133.63,129.19,129.19,-4.34,-3.25%,12911400
1/4/2001,134.94,135.47,133,133.53,-1.47,-1.09%,9219000
1/3/2001,128.31,136,127.66,135,6.19,4.81%,19431600
1/2/2001,132,132.16,127.56,128.81,-2.38,-1.81%,8737500
12/29/2000,134.06,134.28,131.19,131.19,-2.53,-1.89%,8774600
12/28/2000,132.81,133.88,132.59,133.72,0.41,0.31%,8358700
12/27/2000,132,133.72,131.25,133.31,0.97,0.73%,4854100
12/26/2000,130.84,132.34,130.28,132.34,1.4,1.07%,4665300
12/22/2000,129,131.09,128.84,130.94,3.81,3.00%,10182900
12/21/2000,126.41,128.84,125.53,127.13,0.88,0.70%,14331500
12/20/2000,128.63,128.94,126.09,126.25,-3.78,-2.91%,9994300
12/19/2000,132.47,134.97,130.03,130.03,-2.69,-2.03%,9616700
12/18/2000,132.06,133.47,131.77,132.72,1.75,1.34%,7235400
12/15/2000,133.13,133.25,130.56,130.97,-3.44,-2.56%,9065300
12/14/2000,135.88,136.5,134.03,134.41,-1.72,-1.26%,7778400
12/13/2000,139.25,139.41,136.03,136.13,-1.9,-1.38%,6070500
12/12/2000,138.25,138.81,137.38,138.03,-0.6,-0.43%,5022900
12/11/2000,137.38,139.56,136.72,138.63,4.66,3.48%,6405600
12/8/2000,137.06,139.13,133.88,133.97,0.31,0.23%,10276300
12/7/2000,134.88,135.88,133.66,133.66,-1.84,-1.36%,6529100
12/6/2000,137.78,138.34,135.03,135.5,-2.22,-1.61%,12888000
12/5/2000,134.88,138.25,134.41,137.72,4.38,3.28%,8883400
12/4/2000,131.88,135,131.5,133.34,1.12,0.85%,6996600
12/1/2000,133.19,134.06,131,132.22,-0.06,-0.05%,7587200
11/30/2000,132.5,133.5,129.75,132.28,-1.16,-0.87%,11201600
11/29/2000,134.38,135.91,133.25,133.44,-0.25,-0.19%,6914100
11/28/2000,135.13,136.59,133.63,133.69,-2.34,-1.72%,5336100
11/27/2000,136.47,136.69,135.31,136.03,1.19,0.88%,5992000
11/24/2000,133.63,134.97,133.63,134.84,2.71,2.05%,3411600
11/22/2000,134.34,134.88,132,132.13,-3.25,-2.40%,5736900
11/21/2000,134.88,136.19,133.5,135.38,0.69,0.51%,7684300
11/20/2000,135.75,136.38,134.31,134.69,-1.94,-1.42%,5458500
11/17/2000,137.31,139,135.75,136.63,-0.75,-0.55%,6551100
11/16/2000,138.56,139.88,137.31,137.38,-2.18,-1.56%,6684100
11/15/2000,139.06,140.09,137.75,139.56,0.43,0.31%,8837700
11/14/2000,137.47,139.63,137,139.13,3.57,2.63%,7668900
11/13/2000,135.63,136.97,133.03,135.56,-1.07,-0.78%,17285300
11/10/2000,139,139.47,136.53,136.63,-3.4,-2.43%,8569500
11/9/2000,140,141.22,137.25,140.03,-0.53,-0.38%,10635300
11/8/2000,143.06,143.97,140.56,140.56,-3.19,-2.22%,6123300
11/7/2000,143.13,144,142.56,143.75,-0.03,-0.02%,5231300
11/6/2000,143.16,144.28,143.03,143.78,1,0.70%,4042500
11/3/2000,143.47,143.75,142.19,142.78,0.09,0.06%,5187100
11/2/2000,143.16,143.91,142.5,142.69,0.22,0.15%,11395100
11/1/2000,142.25,143.25,141.22,142.47,-0.47,-0.33%,6753600
10/31/2000,141.03,143.69,140.06,142.94,2.41,1.71%,7752400
10/30/2000,138.44,141.09,138.16,140.53,1.25,0.90%,10154100
10/27/2000,137.88,139.28,136.63,139.28,2.59,1.89%,9762900
10/26/2000,137.13,137.66,134,136.69,0.38,0.28%,9345800
10/25/2000,138.75,139.56,136.13,136.31,-3.28,-2.35%,9137600
10/24/2000,140.97,141.94,139,139.59,-0.94,-0.67%,5750700
10/23/2000,139.94,141.03,138.94,140.53,0.62,0.44%,5290000
10/20/2000,138.38,141.19,138.38,139.91,0.63,0.45%,7373500
10/19/2000,136.84,139.44,136.44,139.28,5.03,3.75%,8767300
10/18/2000,132.63,136.13,130.16,134.25,-0.5,-0.37%,10897300
10/17/2000,138.44,138.56,134.41,134.75,-3.44,-2.49%,7831700
10/16/2000,137.41,139,136.69,138.19,0.63,0.46%,5659000
10/13/2000,132.94,137.66,132.88,137.56,4.43,3.33%,11778800
10/12/2000,137.28,137.59,132.78,133.13,-3.4,-2.49%,12336900
10/11/2000,137.63,138.63,135.13,136.53,-1.16,-0.84%,10366000
10/10/2000,140.09,141.25,137.69,137.69,-2.31,-1.65%,6104700
10/9/2000,141.31,141.31,139.38,140,-1.06,-0.75%,4508000
10/6/2000,143.88,144.63,139.75,141.06,-3.13,-2.17%,10014900
10/5/2000,143.41,144.84,143.31,144.19,0.5,0.35%,4566900
10/4/2000,142.88,144.25,141.75,143.69,1.19,0.84%,6149000
10/3/2000,144.53,145.75,142.28,142.5,-1.34,-0.93%,9347200
10/2/2000,144.28,144.91,143.13,143.84,0.21,0.15%,5517800
9/29/2000,145.47,145.97,143.63,143.63,-1.37,-0.94%,9333600
9/28/2000,143.19,146.31,142.88,145,1.84,1.29%,7036400
9/27/2000,143.56,143.97,142.13,143.16,0.75,0.53%,7186200
9/26/2000,144.38,145,142.41,142.41,-1.84,-1.28%,5302400
9/25/2000,145.94,146.06,143.72,144.25,-1.03,-0.71%,9726300
9/22/2000,142.63,145.31,142.13,145.28,2.59,1.82%,7791300
9/21/2000,144.47,145.56,142.63,142.69,-2.19,-1.51%,5972300
9/20/2000,145.69,146.03,143.16,144.88,-1.09,-0.75%,6508100
9/19/2000,145.13,146.31,144.69,145.97,1.31,0.91%,6588200
9/18/2000,146.38,146.97,144.19,144.66,-1.34,-0.92%,5109300
9/15/2000,148.19,148.25,146,146,-3.63,-2.43%,4085700
9/14/2000,149.88,149.94,148.16,149.63,0.75,0.50%,3397100
9/13/2000,148,149.84,147.66,148.88,0.38,0.26%,7691600
9/12/2000,149.75,150.25,148.44,148.5,-1.09,-0.73%,4769100
9/11/2000,149.75,151.19,148.69,149.59,-0.22,-0.15%,3937500
9/8/2000,150.28,150.5,149.31,149.81,-1.03,-0.68%,3518200
9/7/2000,150.25,151.06,149.81,150.84,1.28,0.86%,4265500
9/6/2000,151.19,151.94,149.53,149.56,-1.72,-1.14%,4322200
9/5/2000,151.88,152.19,150.81,151.28,-1.22,-0.80%,3470800
9/1/2000,153.25,153.59,152,152.5,0.16,0.11%,3191200
