"id","attachment","total_limit","total_premium","layer_number","price_per_million","rate_relativity","industry_vertical","region","sic_code"
381,5e+07,25000000,66500,3,2660,0.847133757961783,"M&A/General Industries","MW","7389"
385,0,10000000,116000,0,11600,NA,"M&A/General Industries","MW","3317"
385,1e+07,15000000,129000,1,8600,0.741379310344828,"M&A/General Industries","MW","3317"
385,2.5e+07,25000000,170242,2,6809.68,0.791823255813954,"M&A/General Industries","MW","3317"
389,0,5000000,701843,0,140368.6,NA,"Transportation & Logistics","MW","4213"
389,5e+06,2000000,150000,1,75000,0.534307530316609,"Transportation & Logistics","MW","4213"
389,1e+07,13000000,455628,2,35048.3076923077,0.467310769230769,"Transportation & Logistics","MW","4213"
389,2.5e+07,10000000,211500,3,21150,0.603452816771577,"Transportation & Logistics","MW","4213"
389,3e+07,5000000,68000,4,13600,0.643026004728132,"Transportation & Logistics","MW","4213"
391,0,15000000,1683069,0,112204.6,NA,"Retail & Distribution","MW","2038"
391,1.5e+07,10000000,766163,1,76616.3,0.682826729028935,"Retail & Distribution","MW","2038"
391,2.5e+07,15000000,489000,2,32600,0.425496924283736,"Retail & Distribution","MW","2038"
391,4e+07,15000000,358000,3,23866.6666666667,0.732106339468303,"Retail & Distribution","MW","2038"
391,5.5e+07,15000000,282330,4,18822,0.788631284916201,"Retail & Distribution","MW","2038"
391,7e+07,15000000,228687,5,15245.8,0.809998937413665,"Retail & Distribution","MW","2038"
391,8.5e+07,15000000,210690,6,14046,0.92130291621299,"Retail & Distribution","MW","2038"
391,1e+08,25000000,310567,7,12422.68,0.884428306991314,"Retail & Distribution","MW","2038"
391,1.25e+08,15000000,175988,8,11732.5333333333,0.944444623328729,"Retail & Distribution","MW","2038"
391,1.4e+08,10000000,90000,9,9000,0.767097756665227,"Retail & Distribution","MW","2038"
391,1.5e+08,15000000,126740,10,8449.33333333333,0.938814814814815,"Retail & Distribution","MW","2038"
391,1.65e+08,10000000,75000,11,7500,0.887643995581505,"Retail & Distribution","MW","2038"
391,1.75e+08,50000000,397988,12,7959.76,1.06130133333333,"Retail & Distribution","MW","2038"
391,2.25e+08,50000000,269735,13,5394.7,0.677746565223072,"Retail & Distribution","MW","2038"
394,0,5000000,1236421,0,247284.2,NA,"Public Sector & Education","W","9199"
394,1.5e+07,5000000,330000,1,66000,0.266899381359585,"Public Sector & Education","W","9199"
395,0,10000000,2700000,0,270000,NA,"Public Sector & Education","W","8351"
395,1e+07,5000000,1178500,1,235700,0.872962962962963,"Public Sector & Education","W","8351"
395,1.5e+07,10000000,1873800,2,187380,0.794993635977938,"Public Sector & Education","W","8351"
395,2.5e+07,5000000,818715,3,163743,0.873855267371118,"Public Sector & Education","W","8351"
395,3e+07,10000000,1200000,4,120000,0.732855755665891,"Public Sector & Education","W","8351"
395,4e+07,5000000,516000,5,103200,0.86,"Public Sector & Education","W","8351"
395,4.5e+07,5000000,563500,6,112700,1.09205426356589,"Public Sector & Education","W","8351"
395,5e+07,5000000,502737,7,100547.4,0.8921685891748,"Public Sector & Education","W","8351"
395,5.5e+07,10000000,896844,8,89684.4,0.891961403278454,"Public Sector & Education","W","8351"
395,6.5e+07,2500000,207777,9,83110.8,0.926702971754285,"Public Sector & Education","W","8351"
395,67500000,10000000,834937,10,83493.7,1.00460710280734,"Public Sector & Education","W","8351"
395,77500000,15000000,1090310,11,72687.3333333333,0.870572669953941,"Public Sector & Education","W","8351"
395,92500000,7500000,543281,12,72437.4666666667,0.996562445543011,"Public Sector & Education","W","8351"
397,0,10000000,161600,0,16160,NA,"REHL: Real Estate","W","6311"
397,1e+07,15000000,120000,1,8000,0.495049504950495,"REHL: Real Estate","W","6311"
397,2.5e+07,10000000,58580,2,5858,0.73225,"REHL: Real Estate","W","6311"
397,3.5e+07,50000000,117850,3,2357,0.402355752816661,"REHL: Real Estate","W","6311"
397,8.5e+07,50000000,109540,4,2190.8,0.92948663555367,"REHL: Real Estate","W","6311"
397,1.35e+08,25000000,48750,5,1950,0.890085813401497,"REHL: Real Estate","W","6311"
397,1.6e+08,40000000,70388,6,1759.7,0.902410256410256,"REHL: Real Estate","W","6311"
399,0,15000000,125000,0,8333.33333333333,NA,"Tech Media Telecom","W","3674"
399,1.5e+07,10000000,83300,1,8330,0.9996,"Tech Media Telecom","W","3674"
399,2.5e+07,10000000,70000,2,7000,0.840336134453782,"Tech Media Telecom","W","3674"
399,3.5e+07,20000000,102000,3,5100,0.728571428571429,"Tech Media Telecom","W","3674"
399,5.5e+07,45000000,157500,4,3500,0.686274509803922,"Tech Media Telecom","W","3674"
400,0,10000000,79400,0,7940,NA,"Tech Media Telecom","W","3674"
400,1e+07,15000000,60000,1,4000,0.503778337531486,"Tech Media Telecom","W","3674"
400,2.5e+07,50000000,115000,2,2300,0.575,"Tech Media Telecom","W","3674"
400,7.5e+07,25000000,42000,3,1680,0.730434782608696,"Tech Media Telecom","W","3674"
401,0,5000000,784125,0,156825,NA,"Retail & Distribution","W","8299"
401,5e+06,10000000,601261,1,60126.1,0.383396142196716,"Retail & Distribution","W","8299"
402,0,10000000,240000,0,24000,NA,"Retail & Distribution","W","7992"
402,1e+07,15000000,134532,1,8968.8,0.3737,"Retail & Distribution","W","7992"
402,2.5e+07,25000000,115000,2,4600,0.512889126750513,"Retail & Distribution","W","7992"
402,5e+07,25000000,60221,3,2408.84,0.523660869565217,"Retail & Distribution","W","7992"
403,0,15000000,532651,0,35510.0666666667,NA,"M&A/General Industries","W","2824"
403,1.5e+07,10000000,340000,1,34000,0.957474969539154,"M&A/General Industries","W","2824"
403,2.5e+07,15000000,387044.1,2,25802.94,0.75891,"M&A/General Industries","W","2824"
403,4e+07,10000000,181956,3,18195.6,0.705175456750277,"M&A/General Industries","W","2824"
403,5e+07,15000000,229962,4,15330.8,0.842555343049968,"M&A/General Industries","W","2824"
403,6.5e+07,50000000,680000,5,13600,0.887103086596916,"M&A/General Industries","W","2824"
403,1.15e+08,45500000,489000,6,10747.2527472527,0.790239172592114,"M&A/General Industries","W","2824"
403,1.65e+08,25000000,240000,7,9600,0.893251533742331,"M&A/General Industries","W","2824"
403,1.9e+08,10000000,83025,8,8302.5,0.86484375,"M&A/General Industries","W","2824"
405,0,5000000,1118031,0,223606.2,NA,"Transportation & Logistics","W",""
405,6e+06,5000000,803581,1,160716.2,0.718746617938143,"Transportation & Logistics","W",""
405,1.1e+07,5000000,465000,2,93000,0.578659774185801,"Transportation & Logistics","W",""
405,1.6e+07,5000000,380000,3,76000,0.817204301075269,"Transportation & Logistics","W",""
407,0,10000000,1868859,0,186885.9,NA,"Public Sector & Education","MW","8351"
407,1e+07,10000000,1240000,1,124000,0.663506449657251,"Public Sector & Education","MW","8351"
407,2e+07,15000000,1111000,2,74066.6666666667,0.597311827956989,"Public Sector & Education","MW","8351"
407,3.5e+07,15000000,841471,3,56098.0666666667,0.757399639963996,"Public Sector & Education","MW","8351"
407,5e+07,15000000,541314,4,36087.6,0.643294896674989,"Public Sector & Education","MW","8351"
407,6.5e+07,10000000,290190,5,29019,0.804126625211984,"Public Sector & Education","MW","8351"
407,7.5e+07,15000000,300440,6,20029.3333333333,0.690214457194711,"Public Sector & Education","MW","8351"
409,0,10000000,192016,0,19201.6,NA,"Health & Life Sciences: Healthcare","MW","6324"
409,1e+07,15000000,99481,1,6632.06666666667,0.345391356275866,"Health & Life Sciences: Healthcare","MW","6324"
409,2.5e+07,25000000,92000,2,3680,0.554879826298489,"Health & Life Sciences: Healthcare","MW","6324"
409,5e+07,50000000,118978,3,2379.56,0.646619565217391,"Health & Life Sciences: Healthcare","MW","6324"
410,0,10000000,199450,0,19945,NA,"REHL: Food & Beverage Manufacturing","MW","2082"
410,1e+07,10000000,115000,1,11500,0.576585610428679,"REHL: Food & Beverage Manufacturing","MW","2082"
410,2e+07,10000000,63693,2,6369.3,0.553852173913044,"REHL: Food & Beverage Manufacturing","MW","2082"
410,3e+07,10000000,61186,3,6118.6,0.960639316722403,"REHL: Food & Beverage Manufacturing","MW","2082"
410,4e+07,10000000,45390,4,4539,0.741836367796555,"REHL: Food & Beverage Manufacturing","MW","2082"
410,5e+07,10000000,34542,5,3454.2,0.761004626569729,"REHL: Food & Beverage Manufacturing","MW","2082"
414,0,10000000,951661,0,95166.1,NA,"M&A/General Industries","MW","3089"
414,1e+07,15000000,478000,1,31866.6666666667,0.334853132225306,"M&A/General Industries","MW","3089"
414,2.5e+07,15000000,230098,2,15339.8666666667,0.481376569037657,"M&A/General Industries","MW","3089"
414,4e+07,10000000,82000,3,8200,0.534554841849994,"M&A/General Industries","MW","3089"
417,0,10000000,171465,0,17146.5,NA,"REHL: Eating & Drinking Places","MW","5812"
417,1e+07,15000000,74154,1,4943.6,0.288315399644242,"REHL: Eating & Drinking Places","MW","5812"
417,2.5e+07,25000000,55226,2,2209.04,0.446848450521887,"REHL: Eating & Drinking Places","MW","5812"
417,5e+07,25000000,40500,3,1620,0.73335023358563,"REHL: Eating & Drinking Places","MW","5812"
418,0,10000000,710522,0,71052.2,NA,"M&A/General Industries","MW","3999"
418,1e+07,25000000,880973,1,35238.92,0.495958182857111,"M&A/General Industries","MW","3999"
418,3.5e+07,15000000,469113,2,31274.2,0.887490309010605,"M&A/General Industries","MW","3999"
418,5e+07,25000000,383557,3,15342.28,0.490573060222164,"M&A/General Industries","MW","3999"
418,7.5e+07,15000000,196696,4,13113.0666666667,0.854701300371696,"M&A/General Industries","MW","3999"
418,9e+07,10000000,113314,5,11331.4,0.864130434782609,"M&A/General Industries","MW","3999"
418,1e+08,75000000,740596,6,9874.61333333333,0.871438068847039,"M&A/General Industries","MW","3999"
419,0,2000000,570000,0,285000,NA,"Natural Resources","NE","4959"
419,7e+06,3000000,578919,1,192973,0.677098245614035,"Natural Resources","NE","4959"
419,1e+07,5000000,670000,2,134000,0.694397661849067,"Natural Resources","NE","4959"
420,0,10000000,404200,0,40420,NA,"M&A/General Industries","MW","3589"
420,1e+07,15000000,181890,1,12126,0.3,"M&A/General Industries","MW","3589"
420,2.5e+07,15000000,79000,2,5266.66666666667,0.434328440266095,"M&A/General Industries","MW","3589"
420,4e+07,10000000,34180,3,3418,0.648987341772152,"M&A/General Industries","MW","3589"
421,0,10000000,646600,0,64660,NA,"M&A/General Industries","MW","1711"
421,1e+07,15000000,357717,1,23847.8,0.368818434890195,"M&A/General Industries","MW","1711"
421,2.5e+07,25000000,324000,2,12960,0.543446355638675,"M&A/General Industries","MW","1711"
421,5e+07,25000000,195000,3,7800,0.601851851851852,"M&A/General Industries","MW","1711"
431,0,5000000,907384,0,181476.8,NA,"Construction","MW","6719"
431,5e+06,5000000,680000,1,136000,0.749407086746074,"Construction","MW","6719"
431,1e+07,15000000,665000,2,44333.3333333333,0.325980392156863,"Construction","MW","6719"
431,2.5e+07,25000000,559198,3,22367.92,0.50453954887218,"Construction","MW","6719"
431,5e+07,25000000,325000,4,13000,0.581189489232794,"Construction","MW","6719"
431,7.5e+07,25000000,262802,5,10512.08,0.808621538461539,"Construction","MW","6719"
431,1e+08,25000000,186600,6,7464,0.710040258445522,"Construction","MW","6719"
431,1.25e+08,25000000,135000,7,5400,0.723472668810289,"Construction","MW","6719"
431,1.5e+08,50000000,252500,8,5050,0.935185185185185,"Construction","MW","6719"
433,0,10000000,1400000,0,140000,NA,"M&A/General Industries","NE","3792"
433,1e+07,15000000,7e+05,1,46666.6666666667,0.333333333333333,"M&A/General Industries","NE","3792"
433,2.5e+07,25000000,450000,2,18000,0.385714285714286,"M&A/General Industries","NE","3792"
433,5e+07,25000000,261000,3,10440,0.58,"M&A/General Industries","NE","3792"
434,0,10000000,4675000,0,467500,NA,"Construction","MW",""
434,1e+07,10000000,2228365,1,222836.5,0.476655614973262,"Construction","MW",""
434,2e+07,25000000,2900000,2,116000,0.520561039147536,"Construction","MW",""
434,4.5e+07,25000000,1363600,3,54544,0.470206896551724,"Construction","MW",""
434,7e+07,10000000,470000,4,47000,0.861689645057202,"Construction","MW",""
434,8e+07,20000000,810000,5,40500,0.861702127659574,"Construction","MW",""
434,1e+08,50000000,1625000,6,32500,0.802469135802469,"Construction","MW",""
434,1.5e+08,30000000,9e+05,7,30000,0.923076923076923,"Construction","MW",""
434,1.8e+08,30000000,825000,8,27500,0.916666666666667,"Construction","MW",""
441,0,15000000,486933,0,32462.2,NA,"Construction","","1521"
441,1.5e+07,10000000,160016,1,16001.6,0.492930238862431,"Construction","","1521"
443,0,10000000,865000,0,86500,NA,"M&A/General Industries","NE","5013"
443,1e+07,10000000,365000,1,36500,0.421965317919075,"M&A/General Industries","NE","5013"
443,2e+07,30000000,565009,2,18833.6333333333,0.5159899543379,"M&A/General Industries","NE","5013"
443,5e+07,25000000,165422,3,6616.88,0.351333164604458,"M&A/General Industries","NE","5013"
450,0,10000000,710000,0,71000,NA,"REHL: Hospitality","W","7999"
450,1e+07,10000000,218160,1,21816,0.307267605633803,"REHL: Hospitality","W","7999"
450,2e+07,25000000,290088,2,11603.52,0.531881188118812,"REHL: Hospitality","W","7999"
450,4.5e+07,15000000,110000,3,7333.33333333333,0.631992131123429,"REHL: Hospitality","W","7999"
450,6e+07,15000000,71000,4,4733.33333333333,0.645454545454545,"REHL: Hospitality","W","7999"
450,7.5e+07,25000000,82400,5,3296,0.696338028169014,"REHL: Hospitality","W","7999"
451,0,3000000,607000,0,202333.333333333,NA,"REHL: Real Estate","NE","6513"
451,3e+06,2000000,255800,1,127900,0.632125205930807,"REHL: Real Estate","NE","6513"
451,5e+06,5000000,338450,2,67690,0.529241594996091,"REHL: Real Estate","NE","6513"
451,1e+07,10000000,4e+05,3,40000,0.590929236223962,"REHL: Real Estate","NE","6513"
451,2e+07,5000000,1e+05,4,20000,0.5,"REHL: Real Estate","NE","6513"
451,2.5e+07,15000000,210000,5,14000,0.7,"REHL: Real Estate","NE","6513"
451,4e+07,10000000,72755,6,7275.5,0.519678571428571,"REHL: Real Estate","NE","6513"
462,0,10000000,249879,0,24987.9,NA,"M&A/General Industries","MW","3355"
462,1e+07,15000000,183167,1,12211.1333333333,0.488681855351323,"M&A/General Industries","MW","3355"
462,2.5e+07,25000000,260000,2,10400,0.851681798577255,"M&A/General Industries","MW","3355"
462,5e+07,25000000,204000,3,8160,0.784615384615385,"M&A/General Industries","MW","3355"
462,7.5e+07,25000000,168950,4,6758,0.828186274509804,"M&A/General Industries","MW","3355"
467,0,10000000,793096,0,79309.6,NA,"M&A/General Industries","MW",""
467,1e+07,15000000,350000,1,23333.3333333333,0.294205661525633,"M&A/General Industries","MW",""
467,2.5e+07,15000000,192000,2,12800,0.548571428571429,"M&A/General Industries","MW",""
467,4e+07,10000000,1e+05,3,10000,0.78125,"M&A/General Industries","MW",""
467,5e+07,15000000,125000,4,8333.33333333333,0.833333333333333,"M&A/General Industries","MW",""
468,0,20000000,432000,0,21600,NA,"M&A/General Industries","MW","3714"
468,2e+07,30000000,320001,1,10666.7,0.493828703703704,"M&A/General Industries","MW","3714"
468,5e+07,25000000,175000,2,7000,0.656247949225159,"M&A/General Industries","MW","3714"
478,0,25000000,38196,0,1527.84,NA,"Tech Media Telecom","W","7372"
478,2.5e+07,25000000,38196,1,1527.84,1,"Tech Media Telecom","W","7372"
478,5e+07,25000000,32400,2,1296,0.848256361922714,"Tech Media Telecom","W","7372"
488,0,5000000,18468,0,3693.6,NA,"M&A/General Industries","MW","6531"
488,5e+06,5000000,11375,1,2275,0.615930257743123,"M&A/General Industries","MW","6531"
491,0,25000000,541282,0,21651.28,NA,"Tech Media Telecom","NE",""
491,2.6e+07,25000000,133000,1,5320,0.245712955538887,"Tech Media Telecom","NE",""
491,5.1e+07,25000000,57064,2,2282.56,0.429052631578947,"Tech Media Telecom","NE",""
492,0,10000000,54366,0,5436.6,NA,"M&A/General Industries","NE","7361"
492,1e+07,15000000,45000,1,3000,0.55181547290586,"M&A/General Industries","NE","7361"
492,2.5e+07,15000000,29297,2,1953.13333333333,0.651044444444444,"M&A/General Industries","NE","7361"
494,0,30000000,605232,0,20174.4,NA,"Public Sector & Education","MW",""
494,3e+07,10000000,202910,1,20291,1.00577960187168,"Public Sector & Education","MW",""
494,4e+07,15000000,248040,2,16536,0.814942585382682,"Public Sector & Education","MW",""
494,5.5e+07,10000000,187254,3,18725.4,1.13240203193033,"Public Sector & Education","MW",""
494,6.5e+07,20000000,240946,4,12047.3,0.643366763860852,"Public Sector & Education","MW",""
495,0,10000000,199661,0,19966.1,NA,"Tech Media Telecom","NE",""
495,1e+07,15000000,90690,1,6046,0.302813268490091,"Tech Media Telecom","NE",""
495,2.5e+07,25000000,76422,2,3056.88,0.505603704928879,"Tech Media Telecom","NE",""
495,7.5e+07,25000000,45299,3,1811.96,0.592748161524168,"Tech Media Telecom","NE",""
498,0,25000000,851430,0,34057.2,NA,"Public Sector & Education","NE",""
498,4e+07,15000000,218431,1,14562.0666666667,0.427576743439469,"Public Sector & Education","NE",""
498,5.5e+07,15000000,152000,2,10133.3333333333,0.695871922941341,"Public Sector & Education","NE",""
500,0,10000000,277456,0,27745.6,NA,"M&A/General Industries","NE",""
500,1e+07,10000000,162000,1,16200,0.583876362378179,"M&A/General Industries","NE",""
500,2e+07,15000000,109800,2,7320,0.451851851851852,"M&A/General Industries","NE",""
500,3.5e+07,10000000,66000,3,6600,0.901639344262295,"M&A/General Industries","NE",""
500,4.5e+07,15000000,70200,4,4680,0.709090909090909,"M&A/General Industries","NE",""
500,6e+07,10000000,45000,5,4500,0.961538461538462,"M&A/General Industries","NE",""
500,7e+07,35000000,122480,6,3499.42857142857,0.777650793650794,"M&A/General Industries","NE",""
501,0,10000000,699425,0,69942.5,NA,"REHL: Hospitality","NE","6531"
501,1e+07,15000000,262802,1,17520.1333333333,0.250493381468111,"REHL: Hospitality","NE","6531"
501,2.5e+07,25000000,142001,2,5680.04,0.324200729065989,"REHL: Hospitality","NE","6531"
501,5e+07,25000000,69734,3,2789.36,0.491081048725009,"REHL: Hospitality","NE","6531"
501,7.5e+07,25000000,56560,4,2262.4,0.811082112025698,"REHL: Hospitality","NE","6531"
512,0,10000000,733765,0,73376.5,NA,"REHL: Hospitality","NE",""
512,2.5e+07,25000000,350000,1,14000,0.190796780985738,"REHL: Hospitality","NE",""
512,5e+07,25000000,207000,2,8280,0.591428571428571,"REHL: Hospitality","NE",""
512,7.5e+07,25000000,171728,3,6869.12,0.829603864734299,"REHL: Hospitality","NE",""
517,0,10000000,684011,0,68401.1,NA,"Construction","MW","3273"
517,1e+07,15000000,350000,1,23333.3333333333,0.341125118358233,"Construction","MW","3273"
517,2.5e+07,25000000,359102,2,14364.08,0.615603428571429,"Construction","MW","3273"
523,0,3000000,750750,0,250250,NA,"REHL: Eating & Drinking Places","SE","5812"
523,3e+06,2000000,230588,1,115294,0.460715284715285,"REHL: Eating & Drinking Places","SE","5812"
527,0,5000000,611273,0,122254.6,NA,"Public Sector & Education","SE",""
527,7e+06,5000000,582066,1,116413.2,0.952219384792065,"Public Sector & Education","SE",""
527,1.2e+07,5000000,382500,2,76500,0.657141973590624,"Public Sector & Education","SE",""
527,1.7e+07,5000000,265400,3,53080,0.693856209150327,"Public Sector & Education","SE",""
529,0,10000000,753100,0,75310,NA,"REHL: Real Estate","W","6552"
529,1e+07,10000000,321750,1,32175,0.42723409905723,"REHL: Real Estate","W","6552"
529,2e+07,10000000,150000,2,15000,0.466200466200466,"REHL: Real Estate","W","6552"
529,3e+07,135000000,592198,3,4386.65185185185,0.292443456790123,"REHL: Real Estate","W","6552"
533,0,5000000,79219,0,15843.8,NA,"Health & Life Sciences: Healthcare","SE","8051"
533,5e+06,5000000,32000,1,6400,0.403943498403161,"Health & Life Sciences: Healthcare","SE","8051"
534,0,10000000,1500000,0,150000,NA,"REHL: Real Estate","NE","6282"
534,1e+07,15000000,585335,1,39022.3333333333,0.260148888888889,"REHL: Real Estate","NE","6282"
534,2.5e+07,25000000,455005,2,18200.2,0.466404708414839,"REHL: Real Estate","NE","6282"
534,5e+07,35000000,255595,3,7302.71428571429,0.401243628405967,"REHL: Real Estate","NE","6282"
534,8.5e+07,25000000,150000,4,6000,0.821612316359866,"REHL: Real Estate","NE","6282"
534,1.1e+08,20000000,105000,5,5250,0.875,"REHL: Real Estate","NE","6282"
534,1.3e+08,20000000,73800,6,3690,0.702857142857143,"REHL: Real Estate","NE","6282"
535,0,10000000,534100,0,53410,NA,"REHL: Real Estate","NE","6519"
535,1e+07,15000000,320460,1,21364,0.4,"REHL: Real Estate","NE","6519"
535,2.5e+07,25000000,151655,2,6066.2,0.28394495412844,"REHL: Real Estate","NE","6519"
535,5e+07,25000000,129050,3,5162,0.850944578154364,"REHL: Real Estate","NE","6519"
535,7.5e+07,25000000,110699,4,4427.96,0.857799302595893,"REHL: Real Estate","NE","6519"
535,1e+08,25000000,47500,5,1900,0.42909150037489,"REHL: Real Estate","NE","6519"
535,1.25e+08,25000000,42546,6,1701.84,0.895705263157895,"REHL: Real Estate","NE","6519"
535,1.5e+08,25000000,41585,7,1663.4,0.977412682743384,"REHL: Real Estate","NE","6519"
535,1.75e+08,25000000,32522,8,1300.88,0.78206083924492,"REHL: Real Estate","NE","6519"
536,0,10000000,2705568,0,270556.8,NA,"REHL: Real Estate","NE","6513"
536,1e+07,15000000,1224000,1,81600,0.301600255473158,"REHL: Real Estate","NE","6513"
536,2.5e+07,15000000,793500,2,52900,0.64828431372549,"REHL: Real Estate","NE","6513"
536,4e+07,15000000,478040,3,31869.3333333333,0.60244486452426,"REHL: Real Estate","NE","6513"
536,5.5e+07,15000000,424988,4,28332.5333333333,0.889021839176638,"REHL: Real Estate","NE","6513"
536,7e+07,30000000,658619,5,21953.9666666667,0.774867760972075,"REHL: Real Estate","NE","6513"
536,1e+08,25000000,410000,6,16400,0.747017623238929,"REHL: Real Estate","NE","6513"
542,0,10000000,1200000,0,120000,NA,"Retail & Distribution","SE","5399"
542,1e+07,10000000,435000,1,43500,0.3625,"Retail & Distribution","SE","5399"
542,2e+07,20000000,340000,2,17000,0.390804597701149,"Retail & Distribution","SE","5399"
542,4e+07,15000000,188000,3,12533.3333333333,0.737254901960784,"Retail & Distribution","SE","5399"
542,5.5e+07,25000000,215250,4,8610,0.686968085106383,"Retail & Distribution","SE","5399"
543,0,10000000,320619,0,32061.9,NA,"Natural Resources","MW","5169"
543,1e+07,10000000,188573,1,18857.3,0.588152916701755,"Natural Resources","MW","5169"
543,2e+07,10000000,115000,2,11500,0.609843402820128,"Natural Resources","MW","5169"
557,0,2000000,718324,0,359162,NA,"REHL: Real Estate","NE",""
557,2e+06,3000000,439051,1,146350.333333333,0.407477220121654,"REHL: Real Estate","NE",""
557,5e+06,5000000,467100,2,93420,0.638331310030042,"REHL: Real Estate","NE",""
557,1e+07,15000000,456798,3,30453.2,0.325981588524941,"REHL: Real Estate","NE",""
559,0,3000000,675000,0,225000,NA,"REHL: Real Estate","NE","6513"
559,3e+06,5000000,390000,1,78000,0.346666666666667,"REHL: Real Estate","NE","6513"
559,8e+06,2000000,87925,2,43962.5,0.563621794871795,"REHL: Real Estate","NE","6513"
559,1e+07,13000000,153500,3,11807.6923076923,0.268585551497124,"REHL: Real Estate","NE","6513"
559,2.3e+07,10000000,108975,4,10897.5,0.922915309446254,"REHL: Real Estate","NE","6513"
559,3.3e+07,15000000,123375,5,8225,0.754760266116082,"REHL: Real Estate","NE","6513"
559,4.8e+07,50000000,199118,6,3982.36,0.484177507598784,"REHL: Real Estate","NE","6513"
