client_id,carrier_number,layer_number,limit,attachment,share,rate_rel,lead_ratio,per_mil,premium,layers_in_tower,entries_in_tower,sic_industry,carrier_name,is_train1,is_train2,is_train3
340,1,5,10000000.0,60000000.0,1,0.904,0.049184921294118826,5406.5,54065.0,9,9,Manufacturing,"Allianz Group",1,1,1
340,1,6,15000000.0,70000000.0,1,0.949,0.04668344827858083,5131.533,76973.0,9,9,Manufacturing,"AXA XL Group",1,1,1
340,1,7,25000000.0,85000000.0,1,0.873,0.040736923215482994,4477.88,111947.0,9,9,Manufacturing,"CNA Group",1,1,1
340,1,8,15000000.0,110000000.0,1,0.955,0.03890944388697794,4277.0,64155.0,9,9,Manufacturing,"Great American P&C Group",1,1,1
341,1,0,10000000.0,0,1,,1.0,61564.5,615645.0,7,7,Retail Trade,"AIG Group",0,1,0
341,1,1,15000000.0,10000000.0,1,0.35,0.34976650504755175,21533.2,322998.0,7,7,Retail Trade,"Zurich Group",0,1,0
341,1,2,25000000.0,25000000.0,1,0.525,0.18354733653322938,11300.0,282500.0,7,7,Retail Trade,"Hartford Group",0,1,0
341,1,3,15000000.0,50000000.0,1,0.641,0.11760024039828147,7240.0,108600.0,7,7,Retail Trade,"AXA XL Group",0,1,0
341,1,4,10000000.0,65000000.0,1,0.829,0.09745876276100675,6000.0,60000.0,7,7,Retail Trade,"Allianz Group",0,1,0
341,1,5,25000000.0,75000000.0,1,0.817,0.07965629542999618,4904.0,122600.0,7,7,Retail Trade,"Great American P&C Group",0,1,0
341,1,6,50000000.0,100000000.0,1,0.822,0.06548416701183311,4031.5,201575.0,7,7,Retail Trade,"None",0,1,0
343,1,0,10000000.0,0,1,,1.0,42002.8,420028.0,2,2,Manufacturing,"AIG Group",1,0,1
343,1,1,15000000.0,10000000.0,1,0.282,0.282116112894061,11849.667,177745.0,2,2,Manufacturing,"AXA XL Group",1,0,1
346,1,0,25000000.0,0,1,,1.0,17304.6,432615.0,1,1,Manufacturing,"Liberty Mutual Group",1,1,1
348,1,0,30000000.0,0,1,,1.0,5241.6,157248.0,1,1,Services,"Berkshire Hathaway Group",1,0,1
351,1,0,10000000.0,0,1,,1.0,39765.9,397659.0,5,5,Services,"CNA Group",1,1,1
351,1,1,15000000.0,10000000.0,1,0.26,0.2604358675816885,10356.467,155347.0,5,5,Services,"Everest Re Group",1,1,1
351,1,2,25000000.0,25000000.0,1,0.719,0.1872207092005965,7445.0,186125.0,5,5,Services,"Travelers Group",1,1,1
351,1,3,25000000.0,50000000.0,1,0.551,0.1030883244186602,4099.4,102485.0,5,5,Services,"Hartford Group",1,1,1
351,1,4,25000000.0,75000000.0,1,0.483,0.04976223347139131,1978.84,49471.0,5,5,Services,"Allianz Group",1,1,1
353,1,0,10000000.0,0,1,,1.0,23608.4,236084.0,5,5,Wholesale Trade,"Travelers Group",1,0,1
353,1,1,10000000.0,10000000.0,1,0.551,0.5512190576235577,13013.4,130134.0,5,5,Wholesale Trade,"Everest Re Group",1,0,1
353,1,2,20000000.0,20000000.0,1,0.46,0.25365336066823674,5988.35,119767.0,5,5,Wholesale Trade,"Allied World Assurance Group",1,0,1
353,1,3,10000000.0,40000000.0,1,0.952,0.24143948763999254,5700.0,57000.0,5,5,Wholesale Trade,"AIG Group",1,0,1
353,1,4,25000000.0,50000000.0,1,0.578,0.13944189356330797,3292.0,82300.0,5,5,Wholesale Trade,"None",1,0,1
355,1,0,10000000.0,0,1,,1.0,112500.0,1125000.0,7,7,Wholesale Trade,"Everest Re Group",0,1,0
355,1,1,15000000.0,10000000.0,1,0.465,0.46542696296296293,52360.533,785408.0,7,7,Wholesale Trade,"Chubb Group",0,1,0
355,1,2,25000000.0,25000000.0,1,0.547,0.25466666666666665,28650.0,716250.0,7,7,Wholesale Trade,"None",0,1,0
355,1,3,10000000.0,50000000.0,1,0.658,0.16746666666666668,18840.0,188400.0,7,7,Wholesale Trade,"CNA Group",0,1,0
355,1,4,15000000.0,60000000.0,1,0.611,0.10229274074074074,11507.933,172619.0,7,7,Wholesale Trade,"Nationwide Group",0,1,0
355,1,5,15000000.0,75000000.0,1,0.935,0.09569481481481482,10765.667,161485.0,7,7,Wholesale Trade,"None",0,1,0
355,1,6,10000000.0,90000000.0,1,0.836,0.08,9000.0,90000.0,7,7,Wholesale Trade,"Allianz Group",0,1,0
356,1,0,10000000.0,0,1,,1.0,101039.9,1010399.0,9,9,Wholesale Trade,"Chubb Group",0,1,1
356,1,1,15000000.0,10000000.0,1,0.749,0.7488790731846199,75666.667,1135000.0,9,9,Wholesale Trade,"Allianz Group",0,1,1
356,1,2,10000000.0,25000000.0,1,0.819,0.6136189762658119,62000.0,620000.0,9,9,Wholesale Trade,"None",0,1,1
356,1,3,15000000.0,35000000.0,1,0.855,0.5245452539046456,53000.0,795000.0,9,9,Wholesale Trade,"None",0,1,1
356,1,4,15000000.0,50000000.0,1,0.774,0.40578029075642397,41000.0,615000.0,9,9,Wholesale Trade,"Scor",0,1,1
356,1,5,25000000.0,65000000.0,1,0.78,0.31670656839525774,32000.0,800000.0,9,9,Wholesale Trade,"CV Starr Group",0,1,1
356,1,6,20000000.0,90000000.0,1,0.875,0.2771182473458505,28000.0,560000.0,9,9,Wholesale Trade,"None",0,1,1
356,1,7,25000000.0,110000000.0,1,0.857,0.2375299262964433,24000.0,600000.0,9,9,Wholesale Trade,"None",0,1,1
356,1,8,25000000.0,135000000.0,1,0.833,0.19794160524703608,20000.0,500000.0,9,9,Wholesale Trade,"None",0,1,1
359,1,0,10000000.0,0,1,,1.0,202500.0,2025000.0,7,7,Manufacturing,"Awac",1,1,1
359,1,1,15000000.0,10000000.0,1,0.444,0.4435660905349794,89822.133,1347332.0,7,7,Manufacturing,"None",1,1,1
359,1,2,20000000.0,25000000.0,1,0.635,0.2818148148148148,57067.5,1141350.0,7,7,Manufacturing,"None",1,1,1
359,1,3,10000000.0,45000000.0,1,0.571,0.16103703703703703,32610.0,326100.0,7,7,Manufacturing,"Nationwide Group",1,1,1
359,1,4,15000000.0,55000000.0,1,0.553,0.08910716049382716,18044.2,270663.0,7,7,Manufacturing,"Chubb Group",1,1,1
359,1,5,15000000.0,70000000.0,1,0.714,0.06358748971193416,12876.467,193147.0,7,7,Manufacturing,"Liberty Mutual Group",1,1,1
359,1,6,15000000.0,85000000.0,1,0.675,0.04294320987654321,8696.0,130440.0,7,7,Manufacturing,"Argo/Colony",1,1,1
361,1,0,100000000.0,0,1,,1.0,75275.35,7527535.0,1,1,Retail Trade,"AIG Group",1,1,1
365,1,0,10000000.0,0,1,,1.0,75000.0,750000.0,6,6,"Finance, Insurance and Real estate","Awac",1,1,0
365,1,1,15000000.0,10000000.0,1,0.409,0.4088888888888889,30666.667,460000.0,6,6,"Finance, Insurance and Real estate","Hartford Group",1,1,0
365,1,2,15000000.0,25000000.0,1,0.445,0.18201066666666665,13650.8,204762.0,6,6,"Finance, Insurance and Real estate","Chubb Group",1,1,0
365,1,3,15000000.0,40000000.0,1,0.878,0.15986666666666666,11990.0,179850.0,6,6,"Finance, Insurance and Real estate","C N A",1,1,0
365,1,4,45000000.0,55000000.0,1,0.634,0.10133303703703704,7599.978,341999.0,6,6,"Finance, Insurance and Real estate","None",1,1,0
365,1,5,25000000.0,100000000.0,1,0.632,0.064,4800.0,120000.0,6,6,"Finance, Insurance and Real estate","None",1,1,0
366,1,0,10000000.0,0,1,,1.0,185225.5,1852255.0,3,3,Manufacturing,"Awac",1,1,1
366,1,1,15000000.0,10000000.0,1,0.368,0.3679029075370292,68145.0,1022175.0,3,3,Manufacturing,"Ironshore",1,1,1
366,1,2,15000000.0,25000000.0,1,0.784,0.2882576463103982,53392.667,800890.0,3,3,Manufacturing,"Sompo Holdings, Inc.",1,1,1
369,1,0,10000000.0,0,1,,1.0,46500.0,465000.0,6,6,Services,"AIG Group",1,1,1
369,1,1,15000000.0,10000000.0,1,0.321,0.3211469534050179,14933.333,224000.0,6,6,Services,"Hartford",1,1,1
369,1,2,25000000.0,25000000.0,1,0.552,0.17720430107526883,8240.0,206000.0,6,6,Services,"None",1,1,1
369,1,3,25000000.0,50000000.0,1,0.797,0.141232688172043,6567.32,164183.0,6,6,Services,"None",1,1,1
369,1,4,25000000.0,75000000.0,1,0.792,0.11182795698924732,5200.0,130000.0,6,6,Services,"None",1,1,1
369,1,5,100000000.0,100000000.0,1,0.788,0.0880847311827957,4095.94,409594.0,6,6,Services,"None",1,1,1
371,1,0,5000000.0,0,1,,1.0,535000.0,2675000.0,10,10,Services,"Awac",0,1,1
371,1,1,5000000.0,5000000.0,1,0.523,0.5233644859813084,280000.0,1400000.0,10,10,Services,"Sompo Holdings",0,1,1
371,1,2,15000000.0,10000000.0,1,0.488,0.2554517133956386,136666.667,2050000.0,10,10,Services,"None",0,1,1
371,1,3,15000000.0,25000000.0,1,0.422,0.10778816199376946,57666.667,865000.0,10,10,Services,"Starr",0,1,1
371,1,4,10000000.0,40000000.0,1,0.708,0.07626168224299065,40800.0,408000.0,10,10,Services,"Bowhead",0,1,1
371,1,5,15000000.0,50000000.0,1,0.735,0.056074766355140186,30000.0,450000.0,10,10,Services,"Great American P&C Group",0,1,1
371,1,6,10000000.0,65000000.0,1,0.75,0.04205607476635514,22500.0,225000.0,10,10,Services,"Allied World Assurance Group",0,1,1
371,1,7,25000000.0,75000000.0,1,0.861,0.03622429906542056,19380.0,484500.0,10,10,Services,"None",0,1,1
371,1,8,25000000.0,100000000.0,1,0.619,0.022429906542056073,12000.0,300000.0,10,10,Services,"Westchester Fire Insurance Company",0,1,1
371,1,9,75000000.0,125000000.0,1,0.944,0.02118355140186916,11333.2,849990.0,10,10,Services,"None",0,1,1
375,1,0,25000000.0,0,1,,1.0,1599.48,39987.0,1,1,"Finance, Insurance and Real estate","CNA Group",0,1,1
376,1,0,5000000.0,0,1,,1.0,79007.2,395036.0,3,3,"Transportation, Communications, Electric, Gas and Sanitary service","Lloyd's of London",1,1,1
376,1,1,5000000.0,5000000.0,1,0.636,0.6361394910843569,50259.6,251298.0,3,3,"Transportation, Communications, Electric, Gas and Sanitary service","Sutton Specialty",1,1,1
376,1,2,5000000.0,10000000.0,1,0.648,0.41214471592462465,32562.4,162812.0,3,3,"Transportation, Communications, Electric, Gas and Sanitary service","Crum & Forster Group",1,1,1
377,1,0,5000000.0,0,1,,1.0,339000.0,1695000.0,7,7,Services,"Sompo Holdings",1,0,0
377,1,1,10000000.0,5000000.0,1,0.221,0.22123893805309736,75000.0,750000.0,7,7,Services,"Chubb Group",1,0,0
377,1,2,10000000.0,15000000.0,1,0.505,0.11165162241887906,37849.9,378499.0,7,7,Services,"Allianz Group",1,0,0
377,1,3,20000000.0,25000000.0,1,0.753,0.084070796460177,28500.0,570000.0,7,7,Services,"Chubb Group",1,0,0
377,1,4,25000000.0,45000000.0,1,0.504,0.042351268436578174,14357.08,358927.0,7,7,Services,"None",1,0,0
377,1,5,10000000.0,70000000.0,1,0.766,0.032448377581120944,11000.0,110000.0,7,7,Services,"AIG Group",1,0,0
377,1,6,10000000.0,80000000.0,1,0.736,0.023893805309734513,8100.0,81000.0,7,7,Services,"Chubb Group",1,0,0
378,1,0,30000000.0,0,1,,1.0,8948.133,268444.0,1,1,Services,"United Educators",1,0,1
381,1,0,15000000.0,0,1,,1.0,8111.933,121679.0,4,4,Services,"Travelers Group",1,1,1
381,1,1,10000000.0,15000000.0,1,0.608,0.6075986817774637,4928.8,49288.0,4,4,Services,"Zurich Group",1,1,1
381,1,2,25000000.0,25000000.0,1,0.637,0.3870840490142095,3140.0,78500.0,4,4,Services,"Hartford Group",1,1,1
381,1,3,25000000.0,50000000.0,1,0.847,0.3279119650884705,2660.0,66500.0,4,4,Services,"AXA XL Group",1,1,1
382,1,0,10000000.0,0,1,,1.0,13684.0,136840.0,1,1,Services,"CNA Group",1,1,1
383,1,0,50000000.0,0,1,,1.0,13741.28,687064.0,1,1,"Transportation, Communications, Electric, Gas and Sanitary service","Aegis",0,1,1
385,1,0,10000000.0,0,1,,1.0,11600.0,116000.0,3,3,Manufacturing,"Allianz Group",1,1,0
385,1,1,15000000.0,10000000.0,1,0.741,0.7413793103448276,8600.0,129000.0,3,3,Manufacturing,"None",1,1,0
385,1,2,25000000.0,25000000.0,1,0.792,0.5870413793103448,6809.68,170242.0,3,3,Manufacturing,"None",1,1,0
395,1,0,10000000.0,0,1,,1.0,270000.0,2700000.0,13,13,Services,"AXA XL Group",1,1,1
395,1,1,5000000.0,10000000.0,1,0.873,0.8729629629629629,235700.0,1178500.0,13,13,Services,"Sompo Holdings",1,1,1
395,1,2,10000000.0,15000000.0,1,0.795,0.694,187380.0,1873800.0,13,13,Services,"AIG Group",1,1,1
395,1,3,5000000.0,25000000.0,1,0.874,0.6064555555555555,163743.0,818715.0,13,13,Services,"Hartford Group",1,1,1
395,1,4,10000000.0,30000000.0,1,0.733,0.4444444444444444,120000.0,1200000.0,13,13,Services,"Westchester Fire Insurance Company",1,1,1
395,1,5,5000000.0,40000000.0,1,0.86,0.38222222222222224,103200.0,516000.0,13,13,Services,"Allianz Group",1,1,1
395,1,6,5000000.0,45000000.0,1,1.092,0.4174074074074074,112700.0,563500.0,13,13,Services,"Vantage",1,1,1
395,1,7,5000000.0,50000000.0,1,0.892,0.37239777777777777,100547.4,502737.0,13,13,Services,"Everest Re Group",1,1,1
395,1,8,10000000.0,55000000.0,1,0.892,0.33216444444444443,89684.4,896844.0,13,13,Services,"Great American P&C Group",1,1,1
395,1,9,2500000.0,65000000.0,1,0.927,0.3078177777777778,83110.8,207777.0,13,13,Services,"Lloyd's of London",1,1,1
395,1,10,10000000.0,67500000.0,1,1.005,0.3092359259259259,83493.7,834937.0,13,13,Services,"Allied World Assurance Group",1,1,1
395,1,11,15000000.0,77500000.0,1,0.871,0.2692123456790123,72687.333,1090310.0,13,13,Services,"CNA Group",1,1,1
395,1,12,7500000.0,92500000.0,1,0.997,0.26828691358024687,72437.467,543281.0,13,13,Services,"AIG Group",1,1,1
397,1,0,10000000.0,0,1,,1.0,16160.0,161600.0,7,7,"Finance, Insurance and Real estate","Allied World Assurance Group",0,0,1
397,1,1,15000000.0,10000000.0,1,0.495,0.49504950495049505,8000.0,120000.0,7,7,"Finance, Insurance and Real estate","Chubb Group",0,0,1
397,1,2,10000000.0,25000000.0,1,0.732,0.3625,5858.0,58580.0,7,7,"Finance, Insurance and Real estate","Ascot Group",0,0,1
397,1,3,50000000.0,35000000.0,1,0.402,0.1458539603960396,2357.0,117850.0,7,7,"Finance, Insurance and Real estate","None",0,0,1
397,1,4,50000000.0,85000000.0,1,0.929,0.13556930693069308,2190.8,109540.0,7,7,"Finance, Insurance and Real estate","None",0,0,1
397,1,5,25000000.0,135000000.0,1,0.89,0.12066831683168316,1950.0,48750.0,7,7,"Finance, Insurance and Real estate","CNA Group",0,0,1
397,1,6,40000000.0,160000000.0,1,0.902,0.10889232673267327,1759.7,70388.0,7,7,"Finance, Insurance and Real estate","None",0,0,1
398,1,0,10000000.0,0,1,,1.0,14001.3,140013.0,1,1,Wholesale Trade,"Sompo Holdings",1,1,1
399,1,0,15000000.0,0,1,,1.0,8333.333,125000.0,5,5,Manufacturing,"Chubb Group",0,0,1
399,1,1,10000000.0,15000000.0,1,1.0,0.9995999999999999,8330.0,83300.0,5,5,Manufacturing,"Allianz Group",0,0,1
399,1,2,10000000.0,25000000.0,1,0.84,0.84,7000.0,70000.0,5,5,Manufacturing,"Sompo Holdings, Inc.",0,0,1
399,1,3,20000000.0,35000000.0,1,0.729,0.612,5100.0,102000.0,5,5,Manufacturing,"None",0,0,1
399,1,4,45000000.0,55000000.0,1,0.686,0.42,3500.0,157500.0,5,5,Manufacturing,"None",0,0,1
400,1,0,10000000.0,0,1,,1.0,7940.0,79400.0,4,4,Manufacturing,"Zurich Group",0,1,1
400,1,1,15000000.0,10000000.0,1,0.504,0.5037783375314862,4000.0,60000.0,4,4,Manufacturing,"CNA Group",0,1,1
400,1,2,50000000.0,25000000.0,1,0.575,0.28967254408060455,2300.0,115000.0,4,4,Manufacturing,"None",0,1,1
400,1,3,25000000.0,75000000.0,1,0.73,0.21158690176322417,1680.0,42000.0,4,4,Manufacturing,"Liberty Mutual Group",0,1,1
401,1,0,5000000.0,0,1,,1.0,156825.0,784125.0,2,2,Services,"Lexington Insurance Co.",1,0,1
401,1,1,10000000.0,5000000.0,1,0.383,0.3833961421967161,60126.1,601261.0,2,2,Services,"CNA Group",1,0,1
402,1,0,10000000.0,0,1,,1.0,24000.0,240000.0,4,4,Services,"Arch Group",1,1,1
402,1,1,15000000.0,10000000.0,1,0.374,0.3737,8968.8,134532.0,4,4,Services,"markel",1,1,1
402,1,2,25000000.0,25000000.0,1,0.513,0.19166666666666668,4600.0,115000.0,4,4,Services,"None",1,1,1
402,1,3,25000000.0,50000000.0,1,0.524,0.10036833333333334,2408.84,60221.0,4,4,Services,"Liberty Mutual Group",1,1,1
406,1,0,50000000.0,0,1,,1.0,1515.78,75789.0,1,1,Services,"Chubb Group",0,1,1
407,1,0,10000000.0,0,1,,1.0,186885.9,1868859.0,7,7,Services,"AXA XL Group",0,1,1
407,1,1,10000000.0,10000000.0,1,0.664,0.6635064496572508,124000.0,1240000.0,7,7,Services,"Lexington Insurance Co.",0,1,1
407,1,2,15000000.0,20000000.0,1,0.597,0.3963202503060246,74066.667,1111000.0,7,7,Services,"Aspen",0,1,1
407,1,3,15000000.0,35000000.0,1,0.757,0.3001728148922239,56098.067,841471.0,7,7,Services,"Colony",0,1,1
407,1,4,15000000.0,50000000.0,1,0.643,0.1930996399407339,36087.6,541314.0,7,7,Services,"Vantage",0,1,1
407,1,5,10000000.0,65000000.0,1,0.804,0.15527656179519161,29019.0,290190.0,7,7,Services,"Allianz Group",0,1,1
407,1,6,15000000.0,75000000.0,1,0.69,0.10717412781452926,20029.333,300440.0,7,7,Services,"None",0,1,1
409,1,0,10000000.0,0,1,,1.0,19201.6,192016.0,4,4,"Finance, Insurance and Real estate","AIG Group",1,1,1
409,1,1,15000000.0,10000000.0,1,0.345,0.3453913562758659,6632.067,99481.0,4,4,"Finance, Insurance and Real estate","Travelers Group",1,1,1
409,1,2,25000000.0,25000000.0,1,0.555,0.19165069577535207,3680.0,92000.0,4,4,"Finance, Insurance and Real estate","Hartford Group",1,1,1
409,1,3,50000000.0,50000000.0,1,0.647,0.12392508957586869,2379.56,118978.0,4,4,"Finance, Insurance and Real estate","None",1,1,1
414,1,0,10000000.0,0,1,,1.0,95166.1,951661.0,4,4,Manufacturing,"Travelers Group",1,1,1
414,1,1,15000000.0,10000000.0,1,0.335,0.3348531322253057,31866.667,478000.0,4,4,Manufacturing,"Great American P&C Group",1,1,1
414,1,2,15000000.0,25000000.0,1,0.481,0.16119045192213052,15339.867,230098.0,4,4,Manufacturing,"Allied World Assurance Group",1,1,1
414,1,3,10000000.0,40000000.0,1,0.535,0.0861651365349636,8200.0,82000.0,4,4,Manufacturing,"Chubb Group",1,1,1
417,1,0,10000000.0,0,1,,1.0,17146.5,171465.0,4,4,Retail Trade,"Travelers Group",1,1,0
417,1,1,15000000.0,10000000.0,1,0.288,0.2883153996442423,4943.6,74154.0,4,4,Retail Trade,"Everest",1,1,0
417,1,2,25000000.0,25000000.0,1,0.447,0.12883328959262824,2209.04,55226.0,4,4,Retail Trade,"Allianz Group",1,1,0
417,1,3,25000000.0,50000000.0,1,0.733,0.09447992301635902,1620.0,40500.0,4,4,Retail Trade,"Liberty Mutual Group",1,1,0
418,1,0,10000000.0,0,1,,1.0,71052.2,710522.0,7,7,Manufacturing,"Chubb Group",1,1,1
418,1,1,25000000.0,10000000.0,1,0.496,0.4959581828571107,35238.92,880973.0,7,7,Manufacturing,"None",1,1,1
418,1,2,15000000.0,35000000.0,1,0.887,0.4401580809601955,31274.2,469113.0,7,7,Manufacturing,"None",1,1,1
418,1,3,25000000.0,50000000.0,1,0.491,0.2159296967581581,15342.28,383557.0,7,7,Manufacturing,"CV Starr Group",1,1,1
418,1,4,15000000.0,75000000.0,1,0.855,0.18455539260806375,13113.067,196696.0,7,7,Manufacturing,"Scor",1,1,1
418,1,5,10000000.0,90000000.0,1,0.864,0.15947993165588117,11331.4,113314.0,7,7,Manufacturing,"Markel Group",1,1,1
418,1,6,75000000.0,100000000.0,1,0.871,0.1389768836620588,9874.613,740596.0,7,7,Manufacturing,"None",1,1,1
420,1,0,10000000.0,0,1,,1.0,40420.0,404200.0,4,4,Manufacturing,"Markel Group",1,1,1
420,1,1,15000000.0,10000000.0,1,0.3,0.3,12126.0,181890.0,4,4,Manufacturing,"AIG Group",1,1,1
420,1,2,15000000.0,25000000.0,1,0.434,0.13029853207982847,5266.667,79000.0,4,4,Manufacturing,"CNA Group",1,1,1
420,1,3,10000000.0,40000000.0,1,0.649,0.08456209797130133,3418.0,34180.0,4,4,Manufacturing,"Travelers Group",1,1,1
421,1,0,10000000.0,0,1,,1.0,64660.0,646600.0,4,4,Construction,"Markel Group",1,1,1
421,1,1,15000000.0,10000000.0,1,0.369,0.36881843489019484,23847.8,357717.0,4,4,Construction,"Allied World Assurance Group",1,1,1
421,1,2,25000000.0,25000000.0,1,0.543,0.20043303433343643,12960.0,324000.0,4,4,Construction,"None",1,1,1
421,1,3,25000000.0,50000000.0,1,0.602,0.12063099288586453,7800.0,195000.0,4,4,Construction,"Arch Group",1,1,1
431,1,0,5000000.0,0,1,,1.0,181476.8,907384.0,9,9,"Finance, Insurance and Real estate","Zurich Group",0,1,1
431,1,1,5000000.0,5000000.0,1,0.749,0.7494070867460745,136000.0,680000.0,9,9,"Finance, Insurance and Real estate","Everest Re Group",0,1,1
431,1,2,15000000.0,10000000.0,1,0.326,0.24429201602261744,44333.333,665000.0,9,9,"Finance, Insurance and Real estate","Berkley Custom",0,1,1
431,1,3,25000000.0,25000000.0,1,0.505,0.12325498355712686,22367.92,559198.0,9,9,"Finance, Insurance and Real estate","Starr",0,1,1
431,1,4,25000000.0,50000000.0,1,0.581,0.07163450093896301,13000.0,325000.0,9,9,"Finance, Insurance and Real estate","Westchester Fire Insurance Company",0,1,1
431,1,5,25000000.0,75000000.0,1,0.809,0.05792520035618878,10512.08,262802.0,9,9,"Finance, Insurance and Real estate","None",0,1,1
431,1,6,25000000.0,100000000.0,1,0.71,0.04112922423141691,7464.0,186600.0,9,9,"Finance, Insurance and Real estate","Great American P&C Group",0,1,1
431,1,7,25000000.0,125000000.0,1,0.723,0.029755869620800016,5400.0,135000.0,9,9,"Finance, Insurance and Real estate","Allied World Assurance Group",0,1,1
431,1,8,50000000.0,150000000.0,1,0.935,0.02782724844167409,5050.0,252500.0,9,9,"Finance, Insurance and Real estate","None",0,1,1
433,1,0,10000000.0,0,1,,1.0,140000.0,1400000.0,4,4,Manufacturing,"QBE Group",1,0,1
433,1,1,15000000.0,10000000.0,1,0.333,0.3333333333333333,46666.667,700000.0,4,4,Manufacturing,"Chubb Group",1,0,1
433,1,2,25000000.0,25000000.0,1,0.386,0.12857142857142856,18000.0,450000.0,4,4,Manufacturing,"None",1,0,1
433,1,3,25000000.0,50000000.0,1,0.58,0.07457142857142857,10440.0,261000.0,4,4,Manufacturing,"None",1,0,1
441,1,0,15000000.0,0,1,,1.0,32462.2,486933.0,2,2,Construction,"Starr",0,1,1
441,1,1,10000000.0,15000000.0,1,0.493,0.49293023886243076,16001.6,160016.0,2,2,Construction,"Gemini",0,1,1
443,1,0,10000000.0,0,1,,1.0,86500.0,865000.0,4,4,Wholesale Trade,"Chubb Group",1,1,1
443,1,1,10000000.0,10000000.0,1,0.422,0.42196531791907516,36500.0,365000.0,4,4,Wholesale Trade,"Ascot Group",1,1,1
443,1,2,30000000.0,20000000.0,1,0.516,0.21772986512524087,18833.633,565009.0,4,4,Wholesale Trade,"None",1,1,1
443,1,3,25000000.0,50000000.0,1,0.351,0.0764957225433526,6616.88,165422.0,4,4,Wholesale Trade,"Travelers Group",1,1,1
449,1,0,10000000.0,0,1,,1.0,184776.1,1847761.0,1,1,Services,"Chubb Group",1,0,0
450,1,0,10000000.0,0,1,,1.0,71000.0,710000.0,6,6,Services,"Allied World Assurance Group",1,1,0
450,1,1,10000000.0,10000000.0,1,0.307,0.30726760563380284,21816.0,218160.0,6,6,Services,"Arch Group",1,1,0
450,1,2,25000000.0,20000000.0,1,0.532,0.16342985915492958,11603.52,290088.0,6,6,Services,"None",1,1,0
450,1,3,15000000.0,45000000.0,1,0.632,0.10328638497652581,7333.333,110000.0,6,6,Services,"Great American P&C Group",1,1,0
450,1,4,15000000.0,60000000.0,1,0.645,0.06666666666666667,4733.333,71000.0,6,6,Services,"Aspen",1,1,0
450,1,5,25000000.0,75000000.0,1,0.696,0.04642253521126761,3296.0,82400.0,6,6,Services,"Hartford Group",1,1,0
451,1,0,3000000.0,0,1,,1.0,202333.333,607000.0,7,7,"Finance, Insurance and Real estate","Lexington Insurance Co.",1,1,1
451,1,1,2000000.0,3000000.0,1,0.632,0.6321252059308072,127900.0,255800.0,7,7,"Finance, Insurance and Real estate","Applied",1,1,1
451,1,2,5000000.0,5000000.0,1,0.529,0.33454695222405273,67690.0,338450.0,7,7,"Finance, Insurance and Real estate","AWAC",1,1,1
451,1,3,10000000.0,10000000.0,1,0.591,0.19769357495881382,40000.0,400000.0,7,7,"Finance, Insurance and Real estate","Westchester Fire Insurance Company",1,1,1
451,1,4,5000000.0,20000000.0,1,0.5,0.09884678747940691,20000.0,100000.0,7,7,"Finance, Insurance and Real estate","Aspen",1,1,1
451,1,5,15000000.0,25000000.0,1,0.7,0.06919275123558484,14000.0,210000.0,7,7,"Finance, Insurance and Real estate","Ascot Group",1,1,1
451,1,6,10000000.0,40000000.0,1,0.52,0.03595799011532125,7275.5,72755.0,7,7,"Finance, Insurance and Real estate","Allianz Group",1,1,1
452,1,0,170000000.0,0,1,,1.0,545.529,92740.0,1,1,Services,"distinguished",0,1,1
458,1,0,3000000.0,0,1,,1.0,175066.667,525200.0,1,1,"Finance, Insurance and Real estate","Berkshire Hathaway Group",1,1,1
462,1,0,10000000.0,0,1,,1.0,24987.9,249879.0,5,5,Manufacturing,"Travelers Group",1,1,0
462,1,1,15000000.0,10000000.0,1,0.489,0.48868185535132336,12211.133,183167.0,5,5,Manufacturing,"AIG Group",1,1,0
462,1,2,25000000.0,25000000.0,1,0.852,0.41620144149768484,10400.0,260000.0,5,5,Manufacturing,"None",1,1,0
462,1,3,25000000.0,50000000.0,1,0.785,0.3265580540981835,8160.0,204000.0,5,5,Manufacturing,"None",1,1,0
462,1,4,25000000.0,75000000.0,1,0.828,0.2704508982347456,6758.0,168950.0,5,5,Manufacturing,"None",1,1,0
468,1,0,20000000.0,0,1,,1.0,21600.0,432000.0,3,3,Manufacturing,"Allianz Group",1,1,0
468,1,1,30000000.0,20000000.0,1,0.494,0.49382870370370374,10666.7,320001.0,3,3,Manufacturing,"None",1,1,0
468,1,2,25000000.0,50000000.0,1,0.656,0.32407407407407407,7000.0,175000.0,3,3,Manufacturing,"None",1,1,0
471,1,0,10000000.0,0,1,,1.0,14899.8,148998.0,1,1,Retail Trade,"Travelers Group",1,1,1
477,1,0,24000000.0,0,1,,1.0,3692.25,88614.0,1,1,Services,"Tokio Marine / Philadelphia",0,1,1
478,1,0,25000000.0,0,1,,1.0,1527.84,38196.0,3,3,Services,"Travelers Group",1,1,1
478,1,1,25000000.0,25000000.0,1,1.0,1.0,1527.84,38196.0,3,3,Services,"Navigators (The Hartford)",1,1,1
478,1,2,25000000.0,50000000.0,1,0.848,0.8482563619227145,1296.0,32400.0,3,3,Services,"CNA Group",1,1,1
482,1,0,30000000.0,0,1,,1.0,49712.833,1491385.0,1,1,Services,"United Educators",1,1,0
