"ClientID","Line","LayerNumber","CarrierNumber","Attachment","Limit","Capacity","Premium","PPM","Weight","LayerAttachment","LayerLimit","LayerCapacity","LayerPremium","Relativity","SIC.Code"
244,"XS",1,1,1e+07,1.5e+07,2.5e+07,58500,3900,1,1e+07,1.5e+07,2.5e+07,58500,0.4246,3541
244,"XS",2,1,2.5e+07,2.5e+07,5e+07,40400,1616,1,2.5e+07,2.5e+07,5e+07,40400,0.41436,3541
244,"XS",3,1,5e+07,2.5e+07,7.5e+07,27447,1098,1,5e+07,2.5e+07,7.5e+07,27447,0.67938,3541
245,"UM",0,1,NA,1e+07,1e+07,1116000,111600,1,NA,1e+07,1e+07,1116000,NA,1330
245,"XS",1,1,1e+07,1.5e+07,2.5e+07,488800,32587,1,1e+07,1.5e+07,2.5e+07,488800,0.292,1330
245,"XS",2,1,2.5e+07,1.5e+07,4e+07,187000,12467,1,2.5e+07,1.5e+07,4e+07,187000,0.38257,1330
245,"XS",3,1,4e+07,1e+07,5e+07,106000,10600,1,4e+07,1e+07,5e+07,106000,0.85027,1330
245,"XS",4,1,5e+07,1.5e+07,6.5e+07,86025,5735,0.6,5e+07,2.5e+07,7.5e+07,143375,0.54104,1330
245,"XS",4,2,5e+07,1e+07,6e+07,57350,5735,0.4,5e+07,2.5e+07,7.5e+07,143375,0.54104,1330
245,"XS",5,1,7.5e+07,1e+07,8.5e+07,48000,4800,0.4,7.5e+07,2.5e+07,1e+08,120000,0.83697,1330
245,"XS",5,2,7.5e+07,1.5e+07,9e+07,72000,4800,0.6,7.5e+07,2.5e+07,1e+08,120000,0.83697,1330
245,"XS",6,1,1e+08,12500000,112500000,46800,3744,0.5,1e+08,2.5e+07,1.25e+08,93600,0.78,1330
245,"XS",6,2,1e+08,12500000,112500000,46800,3744,0.5,1e+08,2.5e+07,1.25e+08,93600,0.78,1330
247,"UM",0,1,5e+06,2e+07,2.5e+07,594661,29733,1,5e+06,2.5e+07,3e+07,594661,NA,5511
247,"XS",1,1,2.5e+07,1e+07,3.5e+07,1949975,194998,0.4,2.5e+07,2.5e+07,5e+07,4874938,8.19784,5511
247,"XS",1,2,2.5e+07,1e+07,3.5e+07,1949975,194998,0.4,2.5e+07,2.5e+07,5e+07,4874938,8.19784,5511
247,"XS",1,3,2.5e+07,3e+06,2.8e+07,584993,194998,0.12,2.5e+07,2.5e+07,5e+07,4874938,8.19784,5511
247,"XS",1,4,2.5e+07,2e+06,2.7e+07,389995,194998,0.08,2.5e+07,2.5e+07,5e+07,4874938,8.19784,5511
247,"XS",2,1,5e+07,5e+06,5.5e+07,679195,135839,0.196,5e+07,25500000,75500000,3463895,0.69662,5511
247,"XS",2,2,5e+07,5e+06,5.5e+07,679195,135839,0.196,5e+07,25500000,75500000,3463895,0.69662,5511
247,"XS",2,3,5e+07,5e+06,5.5e+07,679195,135839,0.196,5e+07,25500000,75500000,3463895,0.69662,5511
247,"XS",2,4,5e+07,5e+06,5.5e+07,679195,135839,0.196,5e+07,25500000,75500000,3463895,0.69662,5511
247,"XS",2,5,5e+07,2500000,52500000,339598,135839,0.098,5e+07,25500000,75500000,3463895,0.69662,5511
247,"XS",2,6,5e+07,3e+06,5.3e+07,407517,135839,0.118,5e+07,25500000,75500000,3463895,0.69662,5511
247,"XS",3,1,75500000,2500000,7.8e+07,222544,89018,0.114,75500000,2.2e+07,97500000,2002899,0.67021,5511
247,"XS",3,2,75500000,5e+06,80500000,445089,89018,0.227,75500000,2.2e+07,97500000,2002899,0.67021,5511
247,"XS",3,3,75500000,3e+06,78500000,267053,89018,0.136,75500000,2.2e+07,97500000,2002899,0.67021,5511
247,"XS",3,4,75500000,2500000,7.8e+07,222544,89018,0.114,75500000,2.2e+07,97500000,2002899,0.67021,5511
247,"XS",3,5,75500000,2500000,7.8e+07,267053,106821,0.114,75500000,2.2e+07,97500000,2002899,0.67021,5511
247,"XS",3,6,75500000,4e+06,79500000,356071,89018,0.182,75500000,2.2e+07,97500000,2002899,0.67021,5511
247,"XS",3,7,75500000,2500000,7.8e+07,222544,89018,0.114,75500000,2.2e+07,97500000,2002899,0.67021,5511
247,"XS",4,1,9.8e+07,4.5e+07,1.43e+08,1983417,44076,1,9.8e+07,4.5e+07,1.43e+08,1983417,0.48413,5511
247,"XS",5,1,1.43e+08,5.7e+07,2e+08,1602218,28109,1,1.43e+08,5.7e+07,2e+08,1602218,0.63774,5511
250,"UM",0,1,5e+06,1e+07,1.5e+07,931000,93100,1,5e+06,1e+07,1.5e+07,931000,NA,3271
250,"XS",1,1,1e+07,1.5e+07,2.5e+07,758258,50551,1,1e+07,1.5e+07,2.5e+07,758258,0.54297,3271
250,"XS",2,1,2.5e+07,1e+07,3.5e+07,474597,47460,1,2.5e+07,1e+07,3.5e+07,474597,0.93886,3271
250,"XS",3,1,3.5e+07,1e+07,4.5e+07,419932,41993,1,3.5e+07,1e+07,4.5e+07,419932,0.88482,3271
250,"XS",4,1,4.5e+07,2.5e+07,7e+07,1045000,41800,1,4.5e+07,2.5e+07,7e+07,1045000,0.9954,3271
250,"XS",5,1,7e+07,17500000,87500000,612130,34979,1,7e+07,17500000,87500000,612130,0.83681,3271
250,"XS",6,1,87500000,12500000,1e+08,420635,33651,1,87500000,12500000,1e+08,420635,0.96203,3271
250,"XS",7,1,1e+08,2.5e+07,1.25e+08,798999,31960,1,1e+08,2.5e+07,1.25e+08,798999,0.94975,3271
250,"XS",8,1,1.25e+08,1e+07,1.35e+08,241207,24121,1,1.25e+08,1e+07,1.35e+08,241207,0.75472,3271
250,"XS",9,1,1.35e+08,1.5e+07,1.5e+08,352766,23518,1,1.35e+08,1.5e+07,1.5e+08,352766,0.975,3271
250,"XS",10,1,1.5e+08,5e+07,2e+08,1145738,22915,1,1.5e+08,5e+07,2e+08,1145738,0.97436,3271
252,"UM",0,1,1e+07,1e+07,2e+07,2650000,265000,1,1e+07,1e+07,2e+07,2650000,NA,4731
252,"XS",1,1,2e+07,5e+06,2.5e+07,1139833,227967,1,2e+07,5e+06,2.5e+07,1139833,0.86025,4731
252,"XS",2,1,2.5e+07,5e+06,3e+07,1e+06,2e+05,1,2.5e+07,5e+06,3e+07,1e+06,0.87732,4731
252,"XS",3,1,3e+07,5e+06,3.5e+07,912500,182500,1,3e+07,5e+06,3.5e+07,912500,0.9125,4731
252,"XS",4,1,3.5e+07,1250000,36250000,197500,158000,0.385,3.5e+07,3250000,38250000,513500,0.86575,4731
252,"XS",4,2,3.5e+07,2e+06,3.7e+07,316000,158000,0.615,3.5e+07,3250000,38250000,513500,0.86575,4731
252,"XS",5,1,4e+07,2500000,42500000,340000,136000,0.5,4e+07,5e+06,4.5e+07,680000,0.86076,4731
252,"XS",5,2,4e+07,2500000,42500000,340000,136000,0.5,4e+07,5e+06,4.5e+07,680000,0.86076,4731
252,"XS",6,1,4.5e+07,5e+06,5e+07,612500,122500,1,4.5e+07,5e+06,5e+07,612500,0.90074,4731
252,"XS",7,1,5e+07,5e+06,5.5e+07,445500,89100,0.333,5e+07,1.5e+07,6.5e+07,1341000,0.7298,4731
252,"XS",7,2,5e+07,3e+06,5.3e+07,270000,90000,0.2,5e+07,1.5e+07,6.5e+07,1341000,0.7298,4731
252,"XS",7,3,5e+07,2e+06,5.2e+07,180000,90000,0.133,5e+07,1.5e+07,6.5e+07,1341000,0.7298,4731
252,"XS",7,4,5e+07,5e+06,5.5e+07,445500,89100,0.333,5e+07,1.5e+07,6.5e+07,1341000,0.7298,4731
252,"XS",8,1,6.5e+07,5e+06,7e+07,330000,66000,0.5,6.5e+07,1e+07,7.5e+07,660000,0.73826,4731
252,"XS",8,2,6.5e+07,5e+06,7e+07,330000,66000,0.5,6.5e+07,1e+07,7.5e+07,660000,0.73826,4731
252,"XS",9,1,7.5e+07,5e+06,8e+07,313500,62700,0.667,7.5e+07,7500000,82500000,470250,0.95,4731
252,"XS",9,2,7.5e+07,2500000,77500000,156750,62700,0.333,7.5e+07,7500000,82500000,470250,0.95,4731
252,"XS",10,1,9e+07,7500000,97500000,450000,60000,1,9e+07,7500000,97500000,450000,0.95694,4731
252,"XS",11,1,1e+08,1.5e+07,1.15e+08,750000,50000,0.75,1e+08,2e+07,1.2e+08,1e+06,0.83333,4731
252,"XS",11,2,1e+08,5e+06,1.05e+08,250000,50000,0.25,1e+08,2e+07,1.2e+08,1e+06,0.83333,4731
253,"UM",0,1,NA,1e+07,1e+07,475593,47559,1,NA,1e+07,1e+07,475593,NA,3334
253,"XS",1,1,1e+07,1e+07,2e+07,4e+05,40000,1,1e+07,1e+07,2e+07,4e+05,0.84106,3334
253,"XS",2,1,2e+07,1e+07,3e+07,330480,33048,1,2e+07,1e+07,3e+07,330480,0.8262,3334
253,"XS",3,1,3e+07,1e+07,4e+07,275000,27500,1,3e+07,1e+07,4e+07,275000,0.83212,3334
253,"XS",4,1,4e+07,5e+06,4.5e+07,120000,24000,1,4e+07,5e+06,4.5e+07,120000,0.87273,3334
253,"XS",5,1,4.5e+07,2.5e+07,7e+07,497079,19883,1,4.5e+07,2.5e+07,7e+07,497079,0.82847,3334
253,"XS",6,1,7e+07,5e+06,7.5e+07,82500,16500,0.333,7e+07,1.5e+07,8.5e+07,247500,0.82985,3334
253,"XS",6,2,7e+07,1e+07,8e+07,165000,16500,0.667,7e+07,1.5e+07,8.5e+07,247500,0.82985,3334
253,"XS",7,1,8.5e+07,1.5e+07,1e+08,233445,15563,0.6,8.5e+07,2.5e+07,1.1e+08,389075,0.94321,3334
253,"XS",7,2,8.5e+07,1e+07,9.5e+07,155630,15563,0.4,8.5e+07,2.5e+07,1.1e+08,389075,0.94321,3334
253,"XS",8,1,1.1e+08,1.5e+07,1.25e+08,230375,15358,0.375,1.1e+08,4e+07,1.5e+08,614333,0.98685,3334
253,"XS",8,2,1.1e+08,7500000,117500000,115187,15358,0.188,1.1e+08,4e+07,1.5e+08,614333,0.98685,3334
253,"XS",8,3,1.1e+08,5e+06,1.15e+08,76792,15358,0.125,1.1e+08,4e+07,1.5e+08,614333,0.98685,3334
253,"XS",8,4,1.1e+08,5e+06,1.15e+08,76792,15358,0.125,1.1e+08,4e+07,1.5e+08,614333,0.98685,3334
253,"XS",8,5,1.1e+08,7500000,117500000,115187,15358,0.188,1.1e+08,4e+07,1.5e+08,614333,0.98685,3334
253,"XS",9,1,1.5e+08,12500000,162500000,185294,14824,0.625,1.5e+08,2e+07,1.7e+08,296471,0.96518,3334
253,"XS",9,2,1.5e+08,7500000,157500000,111177,14824,0.375,1.5e+08,2e+07,1.7e+08,296471,0.96518,3334
253,"XS",10,1,1.7e+08,7500000,177500000,106412,14188,0.75,1.7e+08,1e+07,1.8e+08,141883,0.95715,3334
253,"XS",10,2,1.7e+08,2500000,172500000,35471,14188,0.25,1.7e+08,1e+07,1.8e+08,141883,0.95715,3334
253,"XS",11,1,1.8e+08,1.5e+07,1.95e+08,207336,13822,0.545,1.8e+08,27500000,207500000,380112,0.9742,3334
253,"XS",11,2,1.8e+08,12500000,192500000,172776,13822,0.455,1.8e+08,27500000,207500000,380112,0.9742,3334
254,"UM",0,1,NA,1e+07,1e+07,1079084,107908,1,NA,1e+07,1e+07,1079084,NA,2834
254,"XS",1,1,1e+07,1.5e+07,2.5e+07,571100,38073,1,1e+07,1.5e+07,2.5e+07,571100,0.35283,2834
254,"XS",2,1,2.5e+07,1.5e+07,4e+07,352344,23490,1,2.5e+07,1.5e+07,4e+07,352344,0.61696,2834
254,"XS",3,1,4e+07,1.5e+07,5.5e+07,242500,16167,1,4e+07,1.5e+07,5.5e+07,242500,0.68825,2834
254,"XS",4,1,5.5e+07,1.5e+07,7e+07,180058,12004,1,5.5e+07,1.5e+07,7e+07,180058,0.74251,2834
254,"XS",5,1,7e+07,1.5e+07,8.5e+07,136568,9105,1,7e+07,1.5e+07,8.5e+07,136568,0.75847,2834
254,"XS",6,1,8.5e+07,2e+07,1.05e+08,135250,6763,1,8.5e+07,2e+07,1.05e+08,135250,0.74276,2834
254,"XS",7,1,1.05e+08,1.5e+07,1.2e+08,77001,5133,0.333,1.05e+08,4.5e+07,1.5e+08,231003,0.7591,2834
254,"XS",7,2,1.05e+08,1.5e+07,1.2e+08,77001,5133,0.333,1.05e+08,4.5e+07,1.5e+08,231003,0.7591,2834
254,"XS",7,3,1.05e+08,1.5e+07,1.2e+08,77001,5133,0.333,1.05e+08,4.5e+07,1.5e+08,231003,0.7591,2834
255,"UM",0,1,3e+06,2e+07,2.3e+07,1025000,51250,1,3e+06,2e+07,2.3e+07,1025000,NA,3714
255,"XS",1,1,2e+07,1.5e+07,3.5e+07,310500,20700,0.6,2e+07,2.5e+07,4.5e+07,517500,0.4039,3714
255,"XS",1,2,2e+07,1e+07,3e+07,207000,20700,0.4,2e+07,2.5e+07,4.5e+07,517500,0.4039,3714
255,"XS",2,1,4.5e+07,1.5e+07,6e+07,213000,14200,0.6,4.5e+07,2.5e+07,7e+07,355000,0.68599,3714
255,"XS",2,2,4.5e+07,1e+07,5.5e+07,142000,14200,0.4,4.5e+07,2.5e+07,7e+07,355000,0.68599,3714
255,"XS",3,1,7e+07,1e+07,8e+07,122000,12200,0.333,7e+07,3e+07,1e+08,366000,0.85915,3714
255,"XS",3,2,7e+07,1e+07,8e+07,122000,12200,0.333,7e+07,3e+07,1e+08,366000,0.85915,3714
255,"XS",3,3,7e+07,1e+07,8e+07,122000,12200,0.333,7e+07,3e+07,1e+08,366000,0.85915,3714
255,"XS",4,1,1e+08,1.5e+07,1.15e+08,157500,10500,1,1e+08,1.5e+07,1.15e+08,157500,0.86066,3714
255,"XS",5,1,1.15e+08,1e+07,1.25e+08,85000,8500,1,1.15e+08,1e+07,1.25e+08,85000,0.80952,3714
256,"UM",0,1,1.1e+07,1e+07,2.1e+07,470000,47000,1,1.1e+07,1e+07,2.1e+07,470000,NA,NA
256,"XS",1,1,1e+07,1.5e+07,2.5e+07,289068,19271,1,1e+07,1.5e+07,2.5e+07,289068,0.41003,NA
256,"XS",2,1,2.5e+07,1.5e+07,4e+07,229800,15320,1,2.5e+07,1.5e+07,4e+07,229800,0.79497,NA
256,"XS",3,1,4e+07,1e+07,5e+07,116150,11615,1,4e+07,1e+07,5e+07,116150,0.75816,NA
256,"XS",4,1,5e+07,1.5e+07,6.5e+07,99200,6613,0.6,5e+07,2.5e+07,7.5e+07,163959,0.56465,NA
256,"XS",4,2,5e+07,1e+07,6e+07,64759,6476,0.4,5e+07,2.5e+07,7.5e+07,163959,0.56465,NA
256,"XS",5,1,7.5e+07,1e+07,8.5e+07,51200,5120,0.4,7.5e+07,2.5e+07,1e+08,128000,0.78068,NA
256,"XS",5,2,7.5e+07,1.5e+07,9e+07,76800,5120,0.6,7.5e+07,2.5e+07,1e+08,128000,0.78068,NA
259,"UM",0,1,2e+06,1e+07,1.2e+07,68981,6898,1,2e+06,1e+07,1.2e+07,68981,NA,NA
259,"XS",1,1,1e+07,1.5e+07,2.5e+07,56490,3766,1,1e+07,1.5e+07,2.5e+07,56490,0.54595,NA
259,"XS",2,1,2.5e+07,2.5e+07,5e+07,61900,2476,1,2.5e+07,2.5e+07,5e+07,61900,0.65746,NA
260,"UM",0,1,2e+06,5e+06,7e+06,436160,87232,1,2e+06,5e+06,7e+06,436160,NA,2676
260,"XS",1,1,5e+06,1e+07,1.5e+07,281000,28100,1,5e+06,1e+07,1.5e+07,281000,0.32213,2676
260,"XS",2,1,1.5e+07,1e+07,2.5e+07,162500,16250,1,1.5e+07,1e+07,2.5e+07,162500,0.57829,2676
261,"UM",0,1,2e+06,1.5e+07,1.7e+07,497375,33158,1,2e+06,1.5e+07,1.7e+07,497375,NA,2821
261,"XS",1,1,1.5e+07,1e+07,2.5e+07,207921,20792,1,1.5e+07,1e+07,2.5e+07,207921,0.62706,2821
261,"XS",2,1,2.5e+07,5e+06,3e+07,105000,21000,1,2.5e+07,5e+06,3e+07,105000,1.01,2821
261,"XS",3,1,3e+07,1.5e+07,4.5e+07,250558,16704,1,3e+07,1.5e+07,4.5e+07,250558,0.79542,2821
261,"XS",4,1,4.5e+07,1.5e+07,6e+07,175500,11700,1,4.5e+07,1.5e+07,6e+07,175500,0.70044,2821
261,"XS",5,1,6e+07,1.5e+07,7.5e+07,110000,7333,1,6e+07,1.5e+07,7.5e+07,110000,0.62678,2821
261,"XS",6,1,7.5e+07,1e+07,8.5e+07,63107,6311,1,7.5e+07,1e+07,8.5e+07,63107,0.86055,2821
261,"XS",7,1,8.5e+07,1.5e+07,1e+08,84713,5648,1,8.5e+07,1.5e+07,1e+08,84713,0.89491,2821
262,"UM",0,1,1.5e+08,1.5e+07,1.65e+08,733875,48925,1,1.5e+08,1.5e+07,1.65e+08,733875,NA,5912
262,"XS",1,1,2.15e+08,1.5e+07,2.3e+08,618000,41200,1,2.15e+08,1.5e+07,2.3e+08,618000,0.84211,5912
262,"XS",2,1,2.3e+08,1.5e+07,2.45e+08,252824,16855,0.231,2.3e+08,6.5e+07,2.95e+08,1137698,0.42483,5912
262,"XS",2,2,2.3e+08,1e+07,2.4e+08,168550,16855,0.154,2.3e+08,6.5e+07,2.95e+08,1137698,0.42483,5912
262,"XS",2,3,2.3e+08,1.5e+07,2.45e+08,252824,16855,0.231,2.3e+08,6.5e+07,2.95e+08,1137698,0.42483,5912
262,"XS",2,4,2.3e+08,2.5e+07,2.55e+08,463500,18540,0.385,2.3e+08,6.5e+07,2.95e+08,1137698,0.42483,5912
262,"XS",3,1,2.95e+08,1.5e+07,3.1e+08,255000,17000,0.375,2.95e+08,4e+07,3.35e+08,679875,0.97108,5912
262,"XS",3,2,2.95e+08,1.5e+07,3.1e+08,254925,16995,0.375,2.95e+08,4e+07,3.35e+08,679875,0.97108,5912
262,"XS",3,3,2.95e+08,1e+07,3.05e+08,169950,16995,0.25,2.95e+08,4e+07,3.35e+08,679875,0.97108,5912
262,"XS",4,1,3.35e+08,5e+07,3.85e+08,758375,15168,0.769,3.35e+08,6.5e+07,4e+08,993990,0.8997,5912
262,"XS",4,2,3.35e+08,5e+06,3.4e+08,157075,31415,0.077,3.35e+08,6.5e+07,4e+08,993990,0.8997,5912
262,"XS",4,3,3.35e+08,1e+07,3.45e+08,78540,7854,0.154,3.35e+08,6.5e+07,4e+08,993990,0.8997,5912
273,"UM",0,1,2e+06,1e+07,1.2e+07,399933,39993,1,2e+06,1e+07,1.2e+07,399933,NA,5181
273,"XS",1,1,1e+07,1.5e+07,2.5e+07,103302,6887,1,1e+07,1.5e+07,2.5e+07,103302,0.1722,5181
273,"XS",2,1,2.5e+07,1.5e+07,4e+07,62100,4140,1,2.5e+07,1.5e+07,4e+07,62100,0.60115,5181
273,"XS",3,1,4e+07,1e+07,5e+07,25755,2576,1,4e+07,1e+07,5e+07,25755,0.6221,5181
274,"UM",0,1,5e+06,1e+07,1.5e+07,110812,11081,1,5e+06,1e+07,1.5e+07,110812,NA,2082
274,"XS",1,1,1e+07,1.5e+07,2.5e+07,49249,3283,1,1e+07,1.5e+07,2.5e+07,49249,0.29629,2082
274,"XS",2,1,2.5e+07,2.5e+07,5e+07,47975,1919,1,2.5e+07,2.5e+07,5e+07,47975,0.58448,2082
275,"UM",0,1,2e+06,1e+07,1.2e+07,539678,53968,1,2e+06,1e+07,1.2e+07,539678,NA,5181
275,"XS",1,1,1e+07,1.5e+07,2.5e+07,207793,13853,1,1e+07,1.5e+07,2.5e+07,207793,0.25669,5181
275,"XS",2,1,2.5e+07,2.5e+07,5e+07,123321,4933,1,2.5e+07,2.5e+07,5e+07,123321,0.35609,5181
278,"UM",0,1,1e+07,1e+07,2e+07,106441,10644,1,1e+07,1e+07,2e+07,106441,NA,3674
278,"XS",1,1,1e+07,1.5e+07,2.5e+07,128000,8533,1,1e+07,1.5e+07,2.5e+07,128000,0.8017,3674
278,"XS",2,1,2.5e+07,12500000,37500000,48000,3840,0.5,2.5e+07,2.5e+07,5e+07,95997,0.44999,3674
278,"XS",2,2,2.5e+07,12500000,37500000,47997,3840,0.5,2.5e+07,2.5e+07,5e+07,95997,0.44999,3674
278,"XS",3,1,5e+07,2.5e+07,7.5e+07,65650,2626,0.5,5e+07,5e+07,1e+08,131950,0.68726,3674
278,"XS",3,2,5e+07,2.5e+07,7.5e+07,66300,2652,0.5,5e+07,5e+07,1e+08,131950,0.68726,3674
279,"UM",0,1,5e+06,1.5e+07,2e+07,170387,11359,1,5e+06,1.5e+07,2e+07,170387,NA,NA
279,"XS",1,1,1.5e+07,1e+07,2.5e+07,65500,6550,1,1.5e+07,1e+07,2.5e+07,65500,0.57663,NA
279,"XS",2,1,2.5e+07,2.5e+07,5e+07,63831,2553,1,2.5e+07,2.5e+07,5e+07,63831,0.38981,NA
279,"XS",3,1,5e+07,2.5e+07,7.5e+07,79646,3186,1,5e+07,2.5e+07,7.5e+07,79646,1.24776,NA
281,"UM",0,1,NA,3e+07,3e+07,144482,4816,1,NA,3e+07,3e+07,144482,NA,3089
281,"XS",1,1,3e+07,2.5e+07,5.5e+07,68750,2750,0.5,3e+07,5e+07,8e+07,137500,0.57101,3089
281,"XS",1,2,3e+07,2.5e+07,5.5e+07,68750,2750,0.5,3e+07,5e+07,8e+07,137500,0.57101,3089
281,"XS",2,1,5e+07,1e+07,6e+07,25000,2500,0.5,5e+07,2e+07,7e+07,50000,0.90909,3089
281,"XS",2,2,5e+07,1e+07,6e+07,25000,2500,0.5,5e+07,2e+07,7e+07,50000,0.90909,3089
282,"UM",0,1,NA,1e+07,1e+07,925000,92500,1,NA,1e+07,1e+07,925000,NA,2011
282,"XS",1,1,1e+07,1e+07,2e+07,360573,36057,1,1e+07,1e+07,2e+07,360573,0.38981,2011
282,"XS",2,1,2e+07,2500000,22500000,141570,56628,0.5,2e+07,5e+06,2.5e+07,283140,1.5705,2011
282,"XS",2,2,2e+07,2500000,22500000,141570,56628,0.5,2e+07,5e+06,2.5e+07,283140,1.5705,2011
282,"XS",3,1,2.5e+07,1e+07,3.5e+07,2e+05,20000,1,2.5e+07,1e+07,3.5e+07,2e+05,0.35318,2011
282,"XS",4,1,3.5e+07,1.5e+07,5e+07,225000,15000,1,3.5e+07,1.5e+07,5e+07,225000,0.75,2011
282,"XS",5,1,5e+07,1e+07,6e+07,115000,11500,1,5e+07,1e+07,6e+07,115000,0.76667,2011
282,"XS",6,1,6e+07,1.5e+07,7.5e+07,132000,8800,0.6,6e+07,2.5e+07,8.5e+07,220000,0.76522,2011
282,"XS",6,2,6e+07,1e+07,7e+07,88000,8800,0.4,6e+07,2.5e+07,8.5e+07,220000,0.76522,2011
282,"XS",7,1,8.5e+07,1.5e+07,1e+08,103000,6867,1,8.5e+07,1.5e+07,1e+08,103000,0.7803,2011
282,"XS",8,1,1e+08,1.5e+07,1.15e+08,84000,5600,1,1e+08,1.5e+07,1.15e+08,84000,0.81553,2011
282,"XS",9,1,1.15e+08,1e+07,1.25e+08,50600,5060,1,1.15e+08,1e+07,1.25e+08,50600,0.90357,2011
283,"UM",0,1,NA,1e+07,1e+07,494059,49406,1,NA,1e+07,1e+07,494059,NA,2015
283,"XS",1,1,1e+07,1.5e+07,2.5e+07,222000,14800,1,1e+07,1.5e+07,2.5e+07,222000,0.29956,2015
283,"XS",2,1,2.5e+07,12500000,37500000,111000,8880,0.5,2.5e+07,2.5e+07,5e+07,222000,0.6,2015
283,"XS",2,2,2.5e+07,12500000,37500000,111000,8880,0.5,2.5e+07,2.5e+07,5e+07,222000,0.6,2015
283,"XS",3,1,5e+07,2.5e+07,7.5e+07,97000,3880,1,5e+07,2.5e+07,7.5e+07,97000,0.43694,2015
283,"XS",4,1,7.5e+07,2.5e+07,1e+08,77500,3100,1,7.5e+07,2.5e+07,1e+08,77500,0.79897,2015
283,"XS",5,1,1e+08,2.5e+07,1.25e+08,69675,2787,1,1e+08,2.5e+07,1.25e+08,69675,0.89903,2015
284,"UM",0,1,NA,1e+07,1e+07,825000,82500,1,NA,1e+07,1e+07,825000,NA,3271
284,"XS",1,1,1e+07,1.5e+07,2.5e+07,566721,37781,1,1e+07,1.5e+07,2.5e+07,566721,0.45796,3271
284,"XS",2,1,2.5e+07,5e+06,3e+07,115000,23000,0.5,2.5e+07,1e+07,3.5e+07,230000,0.60877,3271
284,"XS",2,2,2.5e+07,5e+06,3e+07,115000,23000,0.5,2.5e+07,1e+07,3.5e+07,230000,0.60877,3271
284,"XS",3,1,3.5e+07,1e+07,4.5e+07,198495,19850,1,3.5e+07,1e+07,4.5e+07,198495,0.86302,3271
284,"XS",4,1,4.5e+07,7500000,52500000,134350,17913,0.5,4.5e+07,1.5e+07,6e+07,268700,0.90246,3271
284,"XS",4,2,4.5e+07,5e+06,5e+07,89567,17913,0.333,4.5e+07,1.5e+07,6e+07,268700,0.90246,3271
284,"XS",4,3,4.5e+07,2500000,47500000,44783,17913,0.167,4.5e+07,1.5e+07,6e+07,268700,0.90246,3271
284,"XS",5,1,6e+07,17500000,77500000,251961,14398,0.778,6e+07,22500000,82500000,323950,0.80375,3271
284,"XS",5,2,6e+07,5e+06,6.5e+07,71989,14398,0.222,6e+07,22500000,82500000,323950,0.80375,3271
284,"XS",6,1,1e+08,2500000,102500000,29450,11780,0.143,1e+08,17500000,117500000,206153,0.81819,3271
284,"XS",6,2,1e+08,1.5e+07,1.15e+08,176703,11780,0.857,1e+08,17500000,117500000,206153,0.81819,3271
284,"XS",7,1,1.5e+08,7500000,157500000,73625,9817,0.15,1.5e+08,5e+07,2e+08,490834,0.83332,3271
284,"XS",7,2,1.5e+08,2500000,152500000,24542,9817,0.05,1.5e+08,5e+07,2e+08,490834,0.83332,3271
284,"XS",7,3,1.5e+08,5e+06,1.55e+08,49083,9817,0.1,1.5e+08,5e+07,2e+08,490834,0.83332,3271
284,"XS",7,4,1.5e+08,5e+06,1.55e+08,49083,9817,0.1,1.5e+08,5e+07,2e+08,490834,0.83332,3271
284,"XS",7,5,1.5e+08,1e+07,1.6e+08,98167,9817,0.2,1.5e+08,5e+07,2e+08,490834,0.83332,3271
284,"XS",7,6,1.5e+08,1e+07,1.6e+08,98167,9817,0.2,1.5e+08,5e+07,2e+08,490834,0.83332,3271
284,"XS",7,7,1.5e+08,1e+07,1.6e+08,98167,9817,0.2,1.5e+08,5e+07,2e+08,490834,0.83332,3271
284,"XS",8,1,2e+08,1.5e+07,2.15e+08,138915,9261,0.75,2e+08,2e+07,2.2e+08,185220,0.94339,3271
284,"XS",8,2,2e+08,5e+06,2.05e+08,46305,9261,0.25,2e+08,2e+07,2.2e+08,185220,0.94339,3271
285,"UM",0,1,2e+06,1e+07,1.2e+07,185310,18531,1,2e+06,1e+07,1.2e+07,185310,NA,NA
285,"XS",1,1,1e+07,1.5e+07,2.5e+07,137000,9133,1,1e+07,1.5e+07,2.5e+07,137000,0.49287,NA
285,"XS",2,1,2.5e+07,1e+07,3.5e+07,58000,5800,1,2.5e+07,1e+07,3.5e+07,58000,0.63504,NA
285,"XS",3,1,3.5e+07,1e+07,4.5e+07,38150,3815,0.25,3.5e+07,4e+07,7.5e+07,152600,0.65776,NA
285,"XS",3,2,3.5e+07,1e+07,4.5e+07,38150,3815,0.25,3.5e+07,4e+07,7.5e+07,152600,0.65776,NA
285,"XS",3,3,3.5e+07,2e+07,5.5e+07,76300,3815,0.5,3.5e+07,4e+07,7.5e+07,152600,0.65776,NA
285,"XS",4,1,7.5e+07,2.5e+07,1e+08,75941,3038,1,7.5e+07,2.5e+07,1e+08,75941,0.79624,NA
287,"UM",0,1,4e+06,1e+07,1.4e+07,765757,76576,1,4e+06,1e+07,1.4e+07,765757,NA,3089
287,"XS",1,1,1e+07,5e+06,1.5e+07,166090,33218,0.333,1e+07,1.5e+07,2.5e+07,498270,0.43379,3089
